,season,clubs_name,round,promoted,game,win,draw,lose,goals,g_difference,pts,team_pos,key
2303,2020,Maccabi Tel Aviv,4,0,Championship Round,2,2,0,7:4,3,8,2,Championship Round - 4 - 2020 - Maccabi Tel Aviv
2304,2020,Maccabi Petah Tikva,4,0,Championship Round,1,2,1,4:4,0,5,3,Championship Round - 4 - 2020 - Maccabi Petah Tikva
2305,2020,Ashdod,4,0,Championship Round,1,2,1,4:6,-2,5,4,Championship Round - 4 - 2020 - Ashdod
2306,2020,Hapoel Beer Sheva,4,0,Championship Round,0,2,2,3:5,-2,2,5,Championship Round - 4 - 2020 - Hapoel Beer Sheva
2307,2020,Ironi Kiryat Shmona,4,0,Championship Round,0,2,2,2:8,-6,2,6,Championship Round - 4 - 2020 - Ironi Kiryat Shmona
2308,2020,Maccabi Haifa,5,0,Championship Round,2,3,0,10:3,7,9,1,Championship Round - 5 - 2020 - Maccabi Haifa
2309,2020,Maccabi Tel Aviv,5,0,Championship Round,2,2,1,7:6,1,8,2,Championship Round - 5 - 2020 - Maccabi Tel Aviv
2310,2020,Maccabi Petah Tikva,5,0,Championship Round,1,3,1,4:4,0,6,3,Championship Round - 5 - 2020 - Maccabi Petah Tikva
2311,2020,Ashdod,5,0,Championship Round,1,3,1,4:6,-2,6,4,Championship Round - 5 - 2020 - Ashdod
2312,2020,Ironi Kiryat Shmona,5,0,Championship Round,1,2,2,4:8,-4,5,5,Championship Round - 5 - 2020 - Ironi Kiryat Shmona
2313,2020,Hapoel Beer Sheva,5,0,Championship Round,0,3,2,4:6,-2,3,6,Championship Round - 5 - 2020 - Hapoel Beer Sheva
2314,2020,Maccabi Haifa,6,0,Championship Round,3,3,0,12:4,8,12,1,Championship Round - 6 - 2020 - Maccabi Haifa
2315,2020,Maccabi Tel Aviv,6,0,Championship Round,2,3,1,8:7,1,9,2,Championship Round - 6 - 2020 - Maccabi Tel Aviv
2316,2020,Ashdod,6,0,Championship Round,1,4,1,5:7,-2,7,3,Championship Round - 6 - 2020 - Ashdod
2317,2020,Maccabi Petah Tikva,6,0,Championship Round,1,3,2,5:6,-1,6,4,Championship Round - 6 - 2020 - Maccabi Petah Tikva
2318,2020,Ironi Kiryat Shmona,6,0,Championship Round,1,3,2,5:9,-4,6,5,Championship Round - 6 - 2020 - Ironi Kiryat Shmona
2319,2020,Hapoel Beer Sheva,6,0,Championship Round,0,4,2,5:7,-2,4,6,Championship Round - 6 - 2020 - Hapoel Beer Sheva
2320,2020,Maccabi Haifa,7,0,Championship Round,3,4,0,14:6,8,13,1,Championship Round - 7 - 2020 - Maccabi Haifa
2321,2020,Maccabi Tel Aviv,7,0,Championship Round,2,4,1,10:9,1,10,2,Championship Round - 7 - 2020 - Maccabi Tel Aviv
2322,2020,Maccabi Petah Tikva,7,0,Championship Round,2,3,2,7:7,0,9,3,Championship Round - 7 - 2020 - Maccabi Petah Tikva
2323,2020,Ashdod,7,0,Championship Round,1,5,1,7:9,-2,8,4,Championship Round - 7 - 2020 - Ashdod
2324,2020,Ironi Kiryat Shmona,7,0,Championship Round,1,3,3,6:11,-5,6,5,Championship Round - 7 - 2020 - Ironi Kiryat Shmona
2325,2020,Hapoel Beer Sheva,7,0,Championship Round,0,5,2,7:9,-2,5,6,Championship Round - 7 - 2020 - Hapoel Beer Sheva
2326,2020,Maccabi Haifa,8,0,Championship Round,4,4,0,16:6,10,16,1,Championship Round - 8 - 2020 - Maccabi Haifa
2327,2020,Maccabi Tel Aviv,8,0,Championship Round,3,4,1,13:9,4,13,2,Championship Round - 8 - 2020 - Maccabi Tel Aviv
2328,2020,Maccabi Petah Tikva,8,0,Championship Round,2,3,3,7:10,-3,9,3,Championship Round - 8 - 2020 - Maccabi Petah Tikva
2329,2020,Hapoel Beer Sheva,8,0,Championship Round,1,5,2,10:11,-1,8,4,Championship Round - 8 - 2020 - Hapoel Beer Sheva
2330,2020,Ashdod,8,0,Championship Round,1,5,2,7:11,-4,8,5,Championship Round - 8 - 2020 - Ashdod
2331,2020,Ironi Kiryat Shmona,8,0,Championship Round,1,3,4,8:14,-6,6,6,Championship Round - 8 - 2020 - Ironi Kiryat Shmona
2332,2020,Maccabi Haifa,9,0,Championship Round,4,5,0,17:7,10,17,1,Championship Round - 9 - 2020 - Maccabi Haifa
2333,2020,Maccabi Tel Aviv,9,0,Championship Round,4,4,1,15:10,5,16,2,Championship Round - 9 - 2020 - Maccabi Tel Aviv
2334,2020,Hapoel Beer Sheva,9,0,Championship Round,2,5,2,12:11,1,11,3,Championship Round - 9 - 2020 - Hapoel Beer Sheva
2335,2020,Maccabi Petah Tikva,9,0,Championship Round,2,3,4,7:12,-5,9,4,Championship Round - 9 - 2020 - Maccabi Petah Tikva
2336,2020,Ashdod,9,0,Championship Round,1,5,3,8:13,-5,8,5,Championship Round - 9 - 2020 - Ashdod
2337,2020,Ironi Kiryat Shmona,9,0,Championship Round,1,4,4,9:15,-6,7,6,Championship Round - 9 - 2020 - Ironi Kiryat Shmona
2338,2020,Maccabi Haifa,10,0,Championship Round,5,5,0,20:9,11,20,1,Championship Round - 10 - 2020 - Maccabi Haifa
2339,2020,Maccabi Tel Aviv,10,0,Championship Round,4,5,1,17:12,5,17,2,Championship Round - 10 - 2020 - Maccabi Tel Aviv
2340,2020,Hapoel Beer Sheva,10,0,Championship Round,2,5,3,14:14,0,11,3,Championship Round - 10 - 2020 - Hapoel Beer Sheva
2341,2020,Ashdod,10,0,Championship Round,2,5,3,11:14,-3,11,4,Championship Round - 10 - 2020 - Ashdod
2342,2020,Maccabi Petah Tikva,10,0,Championship Round,2,3,5,8:15,-7,9,5,Championship Round - 10 - 2020 - Maccabi Petah Tikva
2343,2020,Ironi Kiryat Shmona,10,0,Championship Round,1,5,4,11:17,-6,8,6,Championship Round - 10 - 2020 - Ironi Kiryat Shmona
2344,2020,Beitar Jerusalem,1,0,Relegation Round,1,0,0,3:1,2,3,1,Relegation Round - 1 - 2020 - Beitar Jerusalem
2345,2020,Bnei Yehuda,1,0,Relegation Round,1,0,0,3:1,2,3,2,Relegation Round - 1 - 2020 - Bnei Yehuda
2346,2020,Hapoel Tel Aviv,1,0,Relegation Round,1,0,0,1:0,1,3,3,Relegation Round - 1 - 2020 - Hapoel Tel Aviv
2347,2020,Maccabi Netanya,1,0,Relegation Round,0,1,0,0:0,0,1,4,Relegation Round - 1 - 2020 - Maccabi Netanya
2348,2020,Bnei Sakhnin,1,0,Relegation Round,0,1,0,0:0,0,1,5,Relegation Round - 1 - 2020 - Bnei Sakhnin
2349,2020,Hapoel Hadera,1,0,Relegation Round,0,0,1,0:1,-1,0,6,Relegation Round - 1 - 2020 - Hapoel Hadera
2350,2020,Hapoel Haifa,1,0,Relegation Round,0,0,1,1:3,-2,0,7,Relegation Round - 1 - 2020 - Hapoel Haifa
2351,2020,Hapoel Kfar Saba,1,0,Relegation Round,0,0,1,1:3,-2,0,8,Relegation Round - 1 - 2020 - Hapoel Kfar Saba
2352,2020,Bnei Yehuda,2,0,Relegation Round,1,1,0,4:2,2,4,1,Relegation Round - 2 - 2020 - Bnei Yehuda
2353,2020,Maccabi Netanya,2,0,Relegation Round,1,1,0,1:0,1,4,2,Relegation Round - 2 - 2020 - Maccabi Netanya
2354,2020,Beitar Jerusalem,2,0,Relegation Round,1,0,1,3:2,1,3,3,Relegation Round - 2 - 2020 - Beitar Jerusalem
2355,2020,Hapoel Haifa,2,0,Relegation Round,1,0,1,3:3,0,3,4,Relegation Round - 2 - 2020 - Hapoel Haifa
2356,2020,Hapoel Hadera,2,0,Relegation Round,1,0,1,2:2,0,3,5,Relegation Round - 2 - 2020 - Hapoel Hadera
2357,2020,Hapoel Tel Aviv,2,0,Relegation Round,1,0,1,1:2,-1,3,6,Relegation Round - 2 - 2020 - Hapoel Tel Aviv
2358,2020,Bnei Sakhnin,2,0,Relegation Round,0,2,0,1:1,0,2,7,Relegation Round - 2 - 2020 - Bnei Sakhnin
2359,2020,Hapoel Kfar Saba,2,0,Relegation Round,0,0,2,2:5,-3,0,8,Relegation Round - 2 - 2020 - Hapoel Kfar Saba
2360,2020,Hapoel Hadera,3,0,Relegation Round,2,0,1,5:2,3,6,1,Relegation Round - 3 - 2020 - Hapoel Hadera
2361,2020,Hapoel Tel Aviv,3,0,Relegation Round,2,0,1,2:2,0,6,2,Relegation Round - 3 - 2020 - Hapoel Tel Aviv
2362,2020,Bnei Sakhnin,3,0,Relegation Round,1,2,0,4:1,3,5,3,Relegation Round - 3 - 2020 - Bnei Sakhnin
2363,2020,Bnei Yehuda,3,0,Relegation Round,1,2,0,6:4,2,5,4,Relegation Round - 3 - 2020 - Bnei Yehuda
2364,2020,Beitar Jerusalem,3,0,Relegation Round,1,1,1,5:4,1,4,5,Relegation Round - 3 - 2020 - Beitar Jerusalem
2365,2020,Maccabi Netanya,3,0,Relegation Round,1,1,1,1:1,0,4,6,Relegation Round - 3 - 2020 - Maccabi Netanya
2366,2020,Hapoel Haifa,3,0,Relegation Round,1,0,2,3:6,-3,3,7,Relegation Round - 3 - 2020 - Hapoel Haifa
2367,2020,Hapoel Kfar Saba,3,0,Relegation Round,0,0,3,2:8,-6,0,8,Relegation Round - 3 - 2020 - Hapoel Kfar Saba
2368,2020,Hapoel Hadera,4,0,Relegation Round,3,0,1,8:4,4,9,1,Relegation Round - 4 - 2020 - Hapoel Hadera
2369,2020,Maccabi Netanya,4,0,Relegation Round,2,1,1,2:1,1,7,2,Relegation Round - 4 - 2020 - Maccabi Netanya
2370,2020,Hapoel Tel Aviv,4,0,Relegation Round,2,1,1,2:2,0,7,3,Relegation Round - 4 - 2020 - Hapoel Tel Aviv
2371,2020,Hapoel Haifa,4,0,Relegation Round,2,0,2,4:6,-2,6,4,Relegation Round - 4 - 2020 - Hapoel Haifa
2372,2020,Bnei Sakhnin,4,0,Relegation Round,1,2,1,4:2,2,5,5,Relegation Round - 4 - 2020 - Bnei Sakhnin
2373,2020,Bnei Yehuda,4,0,Relegation Round,1,2,1,8:7,1,5,6,Relegation Round - 4 - 2020 - Bnei Yehuda
2374,2020,Beitar Jerusalem,4,0,Relegation Round,1,2,1,5:4,1,5,7,Relegation Round - 4 - 2020 - Beitar Jerusalem
2375,2020,Hapoel Kfar Saba,4,0,Relegation Round,0,0,4,2:9,-7,0,8,Relegation Round - 4 - 2020 - Hapoel Kfar Saba
2376,2020,Hapoel Hadera,5,0,Relegation Round,4,0,1,9:4,5,12,1,Relegation Round - 5 - 2020 - Hapoel Hadera
2377,2020,Maccabi Netanya,5,0,Relegation Round,3,1,1,4:2,2,10,2,Relegation Round - 5 - 2020 - Maccabi Netanya
2378,2020,Hapoel Haifa,5,0,Relegation Round,3,0,2,7:7,0,9,3,Relegation Round - 5 - 2020 - Hapoel Haifa
2379,2020,Hapoel Tel Aviv,5,0,Relegation Round,2,2,1,4:4,0,8,4,Relegation Round - 5 - 2020 - Hapoel Tel Aviv
2380,2020,Bnei Sakhnin,5,0,Relegation Round,1,2,2,4:3,1,5,5,Relegation Round - 5 - 2020 - Bnei Sakhnin
2381,2020,Bnei Yehuda,5,0,Relegation Round,1,2,2,9:9,0,5,6,Relegation Round - 5 - 2020 - Bnei Yehuda
2382,2020,Beitar Jerusalem,5,0,Relegation Round,1,2,2,6:7,-1,5,7,Relegation Round - 5 - 2020 - Beitar Jerusalem
2383,2020,Hapoel Kfar Saba,5,0,Relegation Round,0,1,4,4:11,-7,1,8,Relegation Round - 5 - 2020 - Hapoel Kfar Saba
2384,2020,Hapoel Hadera,6,0,Relegation Round,4,1,1,11:6,5,13,1,Relegation Round - 6 - 2020 - Hapoel Hadera
2385,2020,Hapoel Haifa,6,0,Relegation Round,4,0,2,10:9,1,12,2,Relegation Round - 6 - 2020 - Hapoel Haifa
2386,2020,Maccabi Netanya,6,0,Relegation Round,3,2,1,6:4,2,11,3,Relegation Round - 6 - 2020 - Maccabi Netanya
2387,2020,Bnei Yehuda,6,0,Relegation Round,2,2,2,10:9,1,8,4,Relegation Round - 6 - 2020 - Bnei Yehuda
2388,2020,Beitar Jerusalem,6,0,Relegation Round,2,2,2,9:8,1,8,5,Relegation Round - 6 - 2020 - Beitar Jerusalem
2389,2020,Hapoel Tel Aviv,6,0,Relegation Round,2,2,2,4:5,-1,8,6,Relegation Round - 6 - 2020 - Hapoel Tel Aviv
2390,2020,Bnei Sakhnin,6,0,Relegation Round,1,2,3,5:6,-1,5,7,Relegation Round - 6 - 2020 - Bnei Sakhnin
2391,2020,Hapoel Kfar Saba,6,0,Relegation Round,0,1,5,6:14,-8,1,8,Relegation Round - 6 - 2020 - Hapoel Kfar Saba
2392,2020,Hapoel Hadera,7,0,Relegation Round,5,1,1,14:6,8,16,1,Relegation Round - 7 - 2020 - Hapoel Hadera
2393,2020,Maccabi Netanya,7,0,Relegation Round,4,2,1,8:4,4,14,2,Relegation Round - 7 - 2020 - Maccabi Netanya
2394,2020,Hapoel Haifa,7,0,Relegation Round,4,0,3,10:11,-1,12,3,Relegation Round - 7 - 2020 - Hapoel Haifa
2395,2020,Bnei Yehuda,7,0,Relegation Round,3,2,2,12:10,2,11,4,Relegation Round - 7 - 2020 - Bnei Yehuda
2396,2020,Hapoel Tel Aviv,7,0,Relegation Round,3,2,2,7:7,0,11,5,Relegation Round - 7 - 2020 - Hapoel Tel Aviv
2397,2020,Beitar Jerusalem,7,0,Relegation Round,2,2,3,9:11,-2,8,6,Relegation Round - 7 - 2020 - Beitar Jerusalem
2398,2020,Bnei Sakhnin,7,0,Relegation Round,1,2,4,7:9,-2,5,7,Relegation Round - 7 - 2020 - Bnei Sakhnin
2399,2020,Hapoel Kfar Saba,7,0,Relegation Round,0,1,6,7:16,-9,1,8,Relegation Round - 7 - 2020 - Hapoel Kfar Saba
2400,2021,Bnei Sakhnin,1,0,Regular Season,1,0,0,3:1,2,3,1,Regular Season - 1 - 2021 - Bnei Sakhnin
2401,2021,Hapoel Beer Sheva,1,0,Regular Season,1,0,0,2:0,2,3,2,Regular Season - 1 - 2021 - Hapoel Beer Sheva
2402,2021,Hapoel Tel Aviv,1,0,Regular Season,1,0,0,2:1,1,3,3,Regular Season - 1 - 2021 - Hapoel Tel Aviv
2403,2021,Maccabi Petah Tikva,1,0,Regular Season,0,1,0,1:1,0,1,4,Regular Season - 1 - 2021 - Maccabi Petah Tikva
2404,2021,Ironi Kiryat Shmona,1,0,Regular Season,0,1,0,1:1,0,1,5,Regular Season - 1 - 2021 - Ironi Kiryat Shmona
2405,2021,Maccabi Haifa,1,0,Regular Season,0,1,0,0:0,0,1,6,Regular Season - 1 - 2021 - Maccabi Haifa
2406,2021,Maccabi Netanya,1,0,Regular Season,0,1,0,0:0,0,1,7,Regular Season - 1 - 2021 - Maccabi Netanya
2407,2021,Hapoel Hadera,1,0,Regular Season,0,1,0,0:0,0,1,8,Regular Season - 1 - 2021 - Hapoel Hadera
2408,2021,Hapoel Haifa,1,0,Regular Season,0,1,0,0:0,0,1,9,Regular Season - 1 - 2021 - Hapoel Haifa
2409,2021,Hapoel Nazareth Illit,1,1,Regular Season,0,1,0,0:0,0,1,10,Regular Season - 1 - 2021 - Hapoel Nazareth Illit
2410,2021,Hapoel Katamon Jerusalem,1,1,Regular Season,0,1,0,0:0,0,1,11,Regular Season - 1 - 2021 - Hapoel Katamon Jerusalem
2411,2021,Ashdod,1,0,Regular Season,0,0,1,1:2,-1,0,12,Regular Season - 1 - 2021 - Ashdod
2412,2021,Maccabi Tel Aviv,1,0,Regular Season,0,0,1,1:3,-2,0,13,Regular Season - 1 - 2021 - Maccabi Tel Aviv
2413,2021,Beitar Jerusalem,1,0,Regular Season,0,0,1,0:2,-2,0,14,Regular Season - 1 - 2021 - Beitar Jerusalem
2414,2021,Hapoel Tel Aviv,2,0,Regular Season,2,0,0,4:1,3,6,1,Regular Season - 2 - 2021 - Hapoel Tel Aviv
2415,2021,Hapoel Beer Sheva,2,0,Regular Season,1,1,0,4:2,2,4,2,Regular Season - 2 - 2021 - Hapoel Beer Sheva
2416,2021,Hapoel Haifa,2,0,Regular Season,1,1,0,3:1,2,4,3,Regular Season - 2 - 2021 - Hapoel Haifa
2417,2021,Hapoel Nazareth Illit,2,1,Regular Season,1,1,0,3:1,2,4,4,Regular Season - 2 - 2021 - Hapoel Nazareth Illit
2418,2021,Maccabi Haifa,2,0,Regular Season,1,1,0,2:1,1,4,5,Regular Season - 2 - 2021 - Maccabi Haifa
2419,2021,Bnei Sakhnin,2,0,Regular Season,1,0,1,4:3,1,3,6,Regular Season - 2 - 2021 - Bnei Sakhnin
2420,2021,Beitar Jerusalem,2,0,Regular Season,1,0,1,3:2,1,3,7,Regular Season - 2 - 2021 - Beitar Jerusalem
2421,2021,Maccabi Petah Tikva,2,0,Regular Season,0,2,0,2:2,0,2,8,Regular Season - 2 - 2021 - Maccabi Petah Tikva
2422,2021,Hapoel Hadera,2,0,Regular Season,0,2,0,2:2,0,2,9,Regular Season - 2 - 2021 - Hapoel Hadera
2423,2021,Maccabi Tel Aviv,2,0,Regular Season,0,1,1,2:4,-2,1,10,Regular Season - 2 - 2021 - Maccabi Tel Aviv
2424,2021,Ironi Kiryat Shmona,2,0,Regular Season,0,1,1,1:3,-2,1,11,Regular Season - 2 - 2021 - Ironi Kiryat Shmona
2425,2021,Maccabi Netanya,2,0,Regular Season,0,1,1,1:3,-2,1,12,Regular Season - 2 - 2021 - Maccabi Netanya
2426,2021,Hapoel Katamon Jerusalem,2,1,Regular Season,0,1,1,0:3,-3,1,13,Regular Season - 2 - 2021 - Hapoel Katamon Jerusalem
2427,2021,Ashdod,2,0,Regular Season,0,0,2,2:5,-3,0,14,Regular Season - 2 - 2021 - Ashdod
2428,2021,Hapoel Nazareth Illit,3,1,Regular Season,2,1,0,5:1,4,7,1,Regular Season - 3 - 2021 - Hapoel Nazareth Illit
2429,2021,Hapoel Tel Aviv,3,0,Regular Season,2,1,0,5:2,3,7,2,Regular Season - 3 - 2021 - Hapoel Tel Aviv
2430,2021,Hapoel Haifa,3,0,Regular Season,2,1,0,4:1,3,7,3,Regular Season - 3 - 2021 - Hapoel Haifa
2431,2021,Hapoel Beer Sheva,3,0,Regular Season,1,2,0,4:2,2,5,4,Regular Season - 3 - 2021 - Hapoel Beer Sheva
2432,2021,Beitar Jerusalem,3,0,Regular Season,1,1,1,4:3,1,4,5,Regular Season - 3 - 2021 - Beitar Jerusalem
2433,2021,Bnei Sakhnin,3,0,Regular Season,1,1,1,4:3,1,4,6,Regular Season - 3 - 2021 - Bnei Sakhnin
2434,2021,Maccabi Haifa,3,0,Regular Season,1,1,1,3:3,0,4,7,Regular Season - 3 - 2021 - Maccabi Haifa
2435,2021,Maccabi Tel Aviv,3,0,Regular Season,1,1,1,4:5,-1,4,8,Regular Season - 3 - 2021 - Maccabi Tel Aviv
2436,2021,Maccabi Petah Tikva,3,0,Regular Season,0,3,0,3:3,0,3,9,Regular Season - 3 - 2021 - Maccabi Petah Tikva
2437,2021,Hapoel Hadera,3,0,Regular Season,0,3,0,2:2,0,3,10,Regular Season - 3 - 2021 - Hapoel Hadera
2438,2021,Maccabi Netanya,3,0,Regular Season,0,2,1,2:4,-2,2,11,Regular Season - 3 - 2021 - Maccabi Netanya
2439,2021,Hapoel Katamon Jerusalem,3,1,Regular Season,0,2,1,0:3,-3,2,12,Regular Season - 3 - 2021 - Hapoel Katamon Jerusalem
2440,2021,Ironi Kiryat Shmona,3,0,Regular Season,0,1,2,1:4,-3,1,13,Regular Season - 3 - 2021 - Ironi Kiryat Shmona
2441,2021,Ashdod,3,0,Regular Season,0,0,3,2:7,-5,0,14,Regular Season - 3 - 2021 - Ashdod
2442,2021,Hapoel Haifa,4,0,Regular Season,3,1,0,6:1,5,10,1,Regular Season - 4 - 2021 - Hapoel Haifa
2443,2021,Hapoel Beer Sheva,4,0,Regular Season,2,2,0,6:2,4,8,2,Regular Season - 4 - 2021 - Hapoel Beer Sheva
2444,2021,Hapoel Nazareth Illit,4,1,Regular Season,2,1,1,5:2,3,7,3,Regular Season - 4 - 2021 - Hapoel Nazareth Illit
2445,2021,Maccabi Haifa,4,0,Regular Season,2,1,1,5:3,2,7,4,Regular Season - 4 - 2021 - Maccabi Haifa
2446,2021,Hapoel Tel Aviv,4,0,Regular Season,2,1,1,5:4,1,7,5,Regular Season - 4 - 2021 - Hapoel Tel Aviv
2447,2021,Hapoel Hadera,4,0,Regular Season,1,3,0,4:2,2,6,6,Regular Season - 4 - 2021 - Hapoel Hadera
2448,2021,Bnei Sakhnin,4,0,Regular Season,1,2,1,4:3,1,5,7,Regular Season - 4 - 2021 - Bnei Sakhnin
2449,2021,Beitar Jerusalem,4,0,Regular Season,1,1,2,4:5,-1,4,8,Regular Season - 4 - 2021 - Beitar Jerusalem
2450,2021,Ironi Kiryat Shmona,4,0,Regular Season,1,1,2,2:4,-2,4,9,Regular Season - 4 - 2021 - Ironi Kiryat Shmona
2451,2021,Maccabi Tel Aviv,4,0,Regular Season,1,1,2,4:7,-3,4,10,Regular Season - 4 - 2021 - Maccabi Tel Aviv
2452,2021,Maccabi Petah Tikva,4,0,Regular Season,0,3,1,3:5,-2,3,11,Regular Season - 4 - 2021 - Maccabi Petah Tikva
2453,2021,Ashdod,4,0,Regular Season,1,0,3,4:7,-3,3,12,Regular Season - 4 - 2021 - Ashdod
2454,2021,Hapoel Katamon Jerusalem,4,1,Regular Season,0,3,1,0:3,-3,3,13,Regular Season - 4 - 2021 - Hapoel Katamon Jerusalem
2455,2021,Maccabi Netanya,4,0,Regular Season,0,2,2,2:6,-4,2,14,Regular Season - 4 - 2021 - Maccabi Netanya
2456,2021,Hapoel Beer Sheva,5,0,Regular Season,3,2,0,8:3,5,11,1,Regular Season - 5 - 2021 - Hapoel Beer Sheva
2457,2021,Hapoel Haifa,5,0,Regular Season,3,1,1,6:3,3,10,2,Regular Season - 5 - 2021 - Hapoel Haifa
2458,2021,Hapoel Hadera,5,0,Regular Season,2,3,0,6:3,3,9,3,Regular Season - 5 - 2021 - Hapoel Hadera
2459,2021,Hapoel Nazareth Illit,5,1,Regular Season,2,2,1,7:4,3,8,4,Regular Season - 5 - 2021 - Hapoel Nazareth Illit
2460,2021,Hapoel Tel Aviv,5,0,Regular Season,2,2,1,7:6,1,8,5,Regular Season - 5 - 2021 - Hapoel Tel Aviv
2461,2021,Maccabi Haifa,5,0,Regular Season,2,1,2,6:5,1,7,6,Regular Season - 5 - 2021 - Maccabi Haifa
2462,2021,Maccabi Tel Aviv,5,0,Regular Season,2,1,2,5:7,-2,7,7,Regular Season - 5 - 2021 - Maccabi Tel Aviv
2463,2021,Maccabi Petah Tikva,5,0,Regular Season,1,3,1,5:5,0,6,8,Regular Season - 5 - 2021 - Maccabi Petah Tikva
2464,2021,Beitar Jerusalem,5,0,Regular Season,1,2,2,5:6,-1,5,9,Regular Season - 5 - 2021 - Beitar Jerusalem
2465,2021,Bnei Sakhnin,5,0,Regular Season,1,2,2,5:6,-1,5,10,Regular Season - 5 - 2021 - Bnei Sakhnin
2466,2021,Maccabi Netanya,5,0,Regular Season,1,2,2,5:7,-2,5,11,Regular Season - 5 - 2021 - Maccabi Netanya
2467,2021,Ironi Kiryat Shmona,5,0,Regular Season,1,2,2,3:5,-2,5,12,Regular Season - 5 - 2021 - Ironi Kiryat Shmona
2468,2021,Ashdod,5,0,Regular Season,1,0,4,5:9,-4,3,13,Regular Season - 5 - 2021 - Ashdod
2469,2021,Hapoel Katamon Jerusalem,5,1,Regular Season,0,3,2,0:4,-4,3,14,Regular Season - 5 - 2021 - Hapoel Katamon Jerusalem
2470,2021,Hapoel Beer Sheva,6,0,Regular Season,4,2,0,9:3,6,14,1,Regular Season - 6 - 2021 - Hapoel Beer Sheva
2471,2021,Hapoel Haifa,6,0,Regular Season,4,1,1,9:4,5,13,2,Regular Season - 6 - 2021 - Hapoel Haifa
2472,2021,Hapoel Hadera,6,0,Regular Season,3,3,0,7:3,4,12,3,Regular Season - 6 - 2021 - Hapoel Hadera
2473,2021,Hapoel Tel Aviv,6,0,Regular Season,3,2,1,8:6,2,11,4,Regular Season - 6 - 2021 - Hapoel Tel Aviv
2474,2021,Maccabi Haifa,6,0,Regular Season,3,1,2,10:6,4,10,5,Regular Season - 6 - 2021 - Maccabi Haifa
2475,2021,Hapoel Nazareth Illit,6,1,Regular Season,2,2,2,8:7,1,8,6,Regular Season - 6 - 2021 - Hapoel Nazareth Illit
2476,2021,Maccabi Netanya,6,0,Regular Season,2,2,2,9:9,0,8,7,Regular Season - 6 - 2021 - Maccabi Netanya
2477,2021,Bnei Sakhnin,6,0,Regular Season,2,2,2,6:6,0,8,8,Regular Season - 6 - 2021 - Bnei Sakhnin
2478,2021,Maccabi Tel Aviv,6,0,Regular Season,2,1,3,7:11,-4,7,9,Regular Season - 6 - 2021 - Maccabi Tel Aviv
2479,2021,Maccabi Petah Tikva,6,0,Regular Season,1,3,2,5:6,-1,6,10,Regular Season - 6 - 2021 - Maccabi Petah Tikva
2480,2021,Beitar Jerusalem,6,0,Regular Season,1,2,3,5:7,-2,5,11,Regular Season - 6 - 2021 - Beitar Jerusalem
2481,2021,Ironi Kiryat Shmona,6,0,Regular Season,1,2,3,3:6,-3,5,12,Regular Season - 6 - 2021 - Ironi Kiryat Shmona
2482,2021,Ashdod,6,0,Regular Season,1,0,5,5:10,-5,3,13,Regular Season - 6 - 2021 - Ashdod
2483,2021,Hapoel Katamon Jerusalem,6,1,Regular Season,0,3,3,1:8,-7,3,14,Regular Season - 6 - 2021 - Hapoel Katamon Jerusalem
2484,2021,Hapoel Beer Sheva,7,0,Regular Season,5,2,0,12:4,8,17,1,Regular Season - 7 - 2021 - Hapoel Beer Sheva
2485,2021,Hapoel Tel Aviv,7,0,Regular Season,4,2,1,11:6,5,14,2,Regular Season - 7 - 2021 - Hapoel Tel Aviv
2486,2021,Maccabi Haifa,7,0,Regular Season,4,1,2,12:6,6,13,3,Regular Season - 7 - 2021 - Maccabi Haifa
2487,2021,Hapoel Haifa,7,0,Regular Season,4,1,2,10:6,4,13,4,Regular Season - 7 - 2021 - Hapoel Haifa
2488,2021,Hapoel Hadera,7,0,Regular Season,3,3,1,7:6,1,12,5,Regular Season - 7 - 2021 - Hapoel Hadera
2489,2021,Maccabi Petah Tikva,7,0,Regular Season,2,3,2,9:6,3,9,6,Regular Season - 7 - 2021 - Maccabi Petah Tikva
2490,2021,Ironi Kiryat Shmona,7,0,Regular Season,2,2,3,6:6,0,8,7,Regular Season - 7 - 2021 - Ironi Kiryat Shmona
2491,2021,Beitar Jerusalem,7,0,Regular Season,2,2,3,7:8,-1,8,8,Regular Season - 7 - 2021 - Beitar Jerusalem
2492,2021,Maccabi Netanya,7,0,Regular Season,2,2,3,9:11,-2,8,9,Regular Season - 7 - 2021 - Maccabi Netanya
2493,2021,Hapoel Nazareth Illit,7,1,Regular Season,2,2,3,8:11,-3,8,10,Regular Season - 7 - 2021 - Hapoel Nazareth Illit
2494,2021,Bnei Sakhnin,7,0,Regular Season,2,2,3,6:9,-3,8,11,Regular Season - 7 - 2021 - Bnei Sakhnin
2495,2021,Maccabi Tel Aviv,7,0,Regular Season,2,1,4,7:13,-6,7,12,Regular Season - 7 - 2021 - Maccabi Tel Aviv
2496,2021,Ashdod,7,0,Regular Season,2,0,5,7:10,-3,6,13,Regular Season - 7 - 2021 - Ashdod
2497,2021,Hapoel Katamon Jerusalem,7,1,Regular Season,0,3,4,2:11,-9,3,14,Regular Season - 7 - 2021 - Hapoel Katamon Jerusalem
2498,2021,Hapoel Beer Sheva,8,0,Regular Season,5,3,0,13:5,8,18,1,Regular Season - 8 - 2021 - Hapoel Beer Sheva
