match_date,kot,round_type,season_round,home_team,away_team,home_position,away_position,underdog,home_score,away_score,referee,stadium,attendance,season
27/01/2021,19:45:00,Regular round,17,Maccabi Tel Aviv,Maccabi Haifa,2,1,Maccabi Tel Aviv,2,1,Orel Grinfeld,Bloomfield,0,2020/2021
28/01/2021,18:00:00,Regular round,17,Hapoel Hadera,Ironi Kiryat Shmona,13,6,Hapoel Hadera,0,1,Liran Liany,Netanya Stadium,0,2020/2021
28/01/2021,19:15:00,Regular round,17,Ihud Bnei Sakhnin,Hapoel Beer Sheva,11,5,Ihud Bnei Sakhnin,1,0,Shalom Ben Avraham,Doha Stadium,0,2020/2021
30/01/2021,17:45:00,Regular round,18,Maccabi Netanya,FC Ashdod,7,4,Maccabi Netanya,3,0,Daniel Bar Natan,Netanya Stadium,0,2020/2021
31/01/2021,19:00:00,Regular round,18,Hapoel Tel Aviv,Ironi Kiryat Shmona,14,5,Hapoel Tel Aviv,1,1,Eitan Shmuelevic,Bloomfield,0,2020/2021
31/01/2021,19:15:00,Regular round,18,Maccabi Haifa,Hapoel Kfar Saba,1,10,Hapoel Kfar Saba,3,0,Eli Hacmon,Sammy Ofer Stadium,0,2020/2021
01/02/2021,18:00:00,Regular round,18,Bnei Yehuda Tel Aviv,Hapoel Haifa,13,9,Bnei Yehuda Tel Aviv,0,2,Idan Leiba,Bloomfield,0,2020/2021
01/02/2021,18:30:00,Regular round,18,Ihud Bnei Sakhnin,Hapoel Hadera,11,12,Hapoel Hadera,0,2,Igal Frid,Doha Stadium,0,2020/2021
01/02/2021,19:45:00,Regular round,18,Hapoel Beer Sheva,Maccabi Tel Aviv,6,2,Hapoel Beer Sheva,0,1,Gal Leibovitz,Toto Jacob Turner Stadium,0,2020/2021
24/02/2021,19:00:00,Regular round,18,Maccabi Petah Tikva,Beitar Jerusalem,3,8,Beitar Jerusalem,0,1,Aviad Shiloah,HaMoshava Stadium,0,2020/2021
06/02/2021,17:00:00,Regular round,19,Hapoel Haifa,Maccabi Netanya,9,7,Hapoel Haifa,0,0,Nael Odeh,Sammy Ofer Stadium,0,2020/2021
06/02/2021,17:45:00,Regular round,19,Hapoel Kfar Saba,Hapoel Beer Sheva,10,5,Hapoel Kfar Saba,0,1,Roi Reinshreiber,HaMoshava Stadium,0,2020/2021
06/02/2021,19:15:00,Regular round,19,Maccabi Tel Aviv,Ihud Bnei Sakhnin,2,11,Ihud Bnei Sakhnin,1,0,Daniel Bar Natan,Bloomfield,0,2020/2021
06/02/2021,19:45:00,Regular round,19,FC Ashdod,Maccabi Haifa,3,1,FC Ashdod,1,0,Erez Papir,Yud-Alef Stadion,0,2020/2021
07/02/2021,19:30:00,Regular round,19,Hapoel Hadera,Hapoel Tel Aviv,12,14,Hapoel Tel Aviv,1,1,Orel Grinfeld,Netanya Stadium,0,2020/2021
10/03/2021,18:00:00,Regular round,19,Ironi Kiryat Shmona,Maccabi Petah Tikva,4,6,Maccabi Petah Tikva,2,1,Roi Reinshreiber,Kiryat Shmona Municipal Stadium,0,2020/2021
11/03/2021,19:00:00,Regular round,19,Beitar Jerusalem,Bnei Yehuda Tel Aviv,8,13,Bnei Yehuda Tel Aviv,1,1,Erez Papir,Teddy-Kollek-Stadion,0,2020/2021
09/02/2021,18:00:00,Regular round,20,Ihud Bnei Sakhnin,Hapoel Kfar Saba,13,10,Ihud Bnei Sakhnin,0,1,Idan Leiba,Doha Stadium,0,2020/2021
09/02/2021,19:15:00,Regular round,20,Hapoel Beer Sheva,FC Ashdod,5,3,Hapoel Beer Sheva,0,3,Aviad Shiloah,Toto Jacob Turner Stadium,0,2020/2021
10/02/2021,19:00:00,Regular round,20,Maccabi Petah Tikva,Hapoel Tel Aviv,6,12,Hapoel Tel Aviv,0,2,David Fucsman,HaMoshava Stadium,0,2020/2021
10/02/2021,19:15:00,Regular round,20,Maccabi Tel Aviv,Hapoel Hadera,2,14,Hapoel Hadera,3,1,Shalom Ben Avraham,Bloomfield,0,2020/2021
10/02/2021,19:45:00,Regular round,20,Maccabi Haifa,Hapoel Haifa,1,9,Hapoel Haifa,2,0,Liran Liany,Sammy Ofer Stadium,0,2020/2021
11/02/2021,19:15:00,Regular round,20,Maccabi Netanya,Beitar Jerusalem,8,7,Maccabi Netanya,1,2,Igal Frid,Netanya Stadium,0,2020/2021
24/02/2021,18:15:00,Regular round,20,Bnei Yehuda Tel Aviv,Ironi Kiryat Shmona,11,4,Bnei Yehuda Tel Aviv,1,0,Nael Odeh,Bloomfield,0,2020/2021
13/02/2021,14:00:00,Regular round,21,Hapoel Haifa,Hapoel Beer Sheva,9,4,Hapoel Haifa,2,2,Eitan Shmuelevic,Sammy Ofer Stadium,0,2020/2021
13/02/2021,17:45:00,Regular round,21,FC Ashdod,Ihud Bnei Sakhnin,3,14,Ihud Bnei Sakhnin,0,0,Snir Levi,Yud-Alef Stadion,0,2020/2021
13/02/2021,18:50:00,Regular round,21,Hapoel Kfar Saba,Maccabi Tel Aviv,10,2,Hapoel Kfar Saba,0,1,David Fucsman,HaMoshava Stadium,0,2020/2021
14/02/2021,18:00:00,Regular round,21,Hapoel Hadera,Maccabi Petah Tikva,11,7,Hapoel Hadera,1,0,Daniel Bar Natan,Netanya Stadium,0,2020/2021
15/02/2021,18:00:00,Regular round,21,Ironi Kiryat Shmona,Maccabi Netanya,5,6,Maccabi Netanya,1,4,Gal Leibovitz,Kiryat Shmona Municipal Stadium,0,2020/2021
15/02/2021,19:15:00,Regular round,21,Hapoel Tel Aviv,Bnei Yehuda Tel Aviv,13,12,Hapoel Tel Aviv,0,0,Liran Liany,Bloomfield,0,2020/2021
15/02/2021,19:45:00,Regular round,21,Beitar Jerusalem,Maccabi Haifa,8,1,Beitar Jerusalem,0,3,Roi Reinshreiber,Teddy-Kollek-Stadion,0,2020/2021
27/02/2021,14:00:00,Regular round,22,Ihud Bnei Sakhnin,Hapoel Haifa,14,9,Ihud Bnei Sakhnin,0,1,Gal Leibovitz,Doha Stadium,0,2020/2021
27/02/2021,14:45:00,Regular round,22,Hapoel Kfar Saba,Hapoel Hadera,12,10,Hapoel Kfar Saba,0,1,Snir Levi,HaMoshava Stadium,0,2020/2021
27/02/2021,17:00:00,Regular round,22,Bnei Yehuda Tel Aviv,Maccabi Petah Tikva,13,5,Bnei Yehuda Tel Aviv,0,1,Ohad Asulin,Bloomfield,0,2020/2021
27/02/2021,17:45:00,Regular round,22,Maccabi Netanya,Hapoel Tel Aviv,7,11,Hapoel Tel Aviv,0,1,Erez Papir,Netanya Stadium,0,2020/2021
27/02/2021,18:50:00,Regular round,22,Maccabi Haifa,Ironi Kiryat Shmona,1,6,Ironi Kiryat Shmona,4,2,Daniel Bar Natan,Sammy Ofer Stadium,0,2020/2021
28/02/2021,19:45:00,Regular round,22,Hapoel Beer Sheva,Beitar Jerusalem,4,8,Beitar Jerusalem,1,1,Idan Leiba,Toto Jacob Turner Stadium,0,2020/2021
01/03/2021,19:15:00,Regular round,22,Maccabi Tel Aviv,FC Ashdod,2,3,FC Ashdod,3,1,Igal Frid,Bloomfield,0,2020/2021
02/03/2021,18:00:00,Regular round,23,Hapoel Hadera,Bnei Yehuda Tel Aviv,10,14,Bnei Yehuda Tel Aviv,0,0,Roi Reinshreiber,Netanya Stadium,0,2020/2021
03/03/2021,18:50:00,Regular round,23,Maccabi Petah Tikva,Maccabi Netanya,5,7,Maccabi Netanya,1,1,Eitan Shmuelevic,HaMoshava Stadium,0,2020/2021
03/03/2021,19:00:00,Regular round,23,Ironi Kiryat Shmona,Hapoel Beer Sheva,6,4,Ironi Kiryat Shmona,2,2,David Fucsman,Kiryat Shmona Municipal Stadium,0,2020/2021
03/03/2021,19:45:00,Regular round,23,Hapoel Tel Aviv,Maccabi Haifa,11,1,Hapoel Tel Aviv,1,2,Shalom Ben Avraham,Bloomfield,0,2020/2021
04/03/2021,18:00:00,Regular round,23,FC Ashdod,Hapoel Kfar Saba,3,13,Hapoel Kfar Saba,2,0,Orel Grinfeld,Yud-Alef Stadion,0,2020/2021
04/03/2021,19:00:00,Regular round,23,Beitar Jerusalem,Ihud Bnei Sakhnin,8,12,Ihud Bnei Sakhnin,2,3,Liran Liany,Teddy-Kollek-Stadion,0,2020/2021
04/03/2021,19:45:00,Regular round,23,Hapoel Haifa,Maccabi Tel Aviv,9,2,Hapoel Haifa,0,2,Eli Hacmon,Sammy Ofer Stadium,0,2020/2021
06/03/2021,14:00:00,Regular round,24,Maccabi Netanya,Bnei Yehuda Tel Aviv,6,14,Bnei Yehuda Tel Aviv,1,0,Aviad Shiloah,Netanya Stadium,0,2020/2021
06/03/2021,18:50:00,Regular round,24,Maccabi Haifa,Maccabi Petah Tikva,2,4,Maccabi Petah Tikva,0,2,Igal Frid,Sammy Ofer Stadium,0,2020/2021
07/03/2021,18:00:00,Regular round,24,Ihud Bnei Sakhnin,Ironi Kiryat Shmona,13,5,Ihud Bnei Sakhnin,0,2,Erez Papir,Doha Stadium,0,2020/2021
07/03/2021,19:00:00,Regular round,24,Hapoel Kfar Saba,Hapoel Haifa,12,9,Hapoel Kfar Saba,0,0,Nael Odeh,HaMoshava Stadium,0,2020/2021
07/03/2021,19:30:00,Regular round,24,Hapoel Beer Sheva,Hapoel Tel Aviv,7,11,Hapoel Tel Aviv,0,1,Daniel Bar Natan,Toto Jacob Turner Stadium,0,2020/2021
08/03/2021,18:00:00,Regular round,24,FC Ashdod,Hapoel Hadera,3,10,Hapoel Hadera,1,1,Eitan Shmuelevic,Yud-Alef Stadion,0,2020/2021
08/03/2021,19:45:00,Regular round,24,Maccabi Tel Aviv,Beitar Jerusalem,1,8,Beitar Jerusalem,4,1,Gal Leibovitz,Bloomfield,0,2020/2021
13/03/2021,14:00:00,Regular round,25,Hapoel Tel Aviv,Ihud Bnei Sakhnin,11,12,Ihud Bnei Sakhnin,0,1,Orel Grinfeld,Bloomfield,1500,2020/2021
13/03/2021,14:45:00,Regular round,25,Maccabi Netanya,Hapoel Hadera,6,10,Hapoel Hadera,0,1,Liran Liany,Netanya Stadium,950,2020/2021
13/03/2021,17:00:00,Regular round,25,Hapoel Haifa,FC Ashdod,9,3,Hapoel Haifa,2,2,Snir Levi,Sammy Ofer Stadium,800,2020/2021
13/03/2021,18:50:00,Regular round,25,Ironi Kiryat Shmona,Maccabi Tel Aviv,5,1,Ironi Kiryat Shmona,0,2,Nael Odeh,Kiryat Shmona Municipal Stadium,500,2020/2021
14/03/2021,19:00:00,Regular round,25,Maccabi Petah Tikva,Hapoel Beer Sheva,4,7,Hapoel Beer Sheva,0,0,Gal Leibovitz,HaMoshava Stadium,1500,2020/2021
14/03/2021,19:15:00,Regular round,25,Beitar Jerusalem,Hapoel Kfar Saba,8,13,Hapoel Kfar Saba,2,1,Aviad Shiloah,Teddy-Kollek-Stadion,1500,2020/2021
14/03/2021,19:45:00,Regular round,25,Bnei Yehuda Tel Aviv,Maccabi Haifa,14,2,Bnei Yehuda Tel Aviv,0,2,Idan Leiba,Bloomfield,1350,2020/2021
20/03/2021,18:15:00,Regular round,26,Maccabi Haifa,Maccabi Netanya,1,7,Maccabi Netanya,2,0,Aviad Shiloah,Sammy Ofer Stadium,5000,2020/2021
20/03/2021,18:15:00,Regular round,26,Hapoel Beer Sheva,Bnei Yehuda Tel Aviv,5,14,Bnei Yehuda Tel Aviv,2,0,Liran Liany,Toto Jacob Turner Stadium,4000,2020/2021
20/03/2021,18:15:00,Regular round,26,Ihud Bnei Sakhnin,Maccabi Petah Tikva,11,6,Ihud Bnei Sakhnin,1,0,Snir Levi,Doha Stadium,1000,2020/2021
20/03/2021,18:15:00,Regular round,26,FC Ashdod,Beitar Jerusalem,3,8,Beitar Jerusalem,2,0,Idan Leiba,Yud-Alef Stadion,940,2020/2021
20/03/2021,18:15:00,Regular round,26,Hapoel Kfar Saba,Ironi Kiryat Shmona,13,4,Hapoel Kfar Saba,0,1,Shalom Ben Avraham,HaMoshava Stadium,300,2020/2021
20/03/2021,20:00:00,Regular round,26,Maccabi Tel Aviv,Hapoel Tel Aviv,2,12,Hapoel Tel Aviv,1,1,Eitan Shmuelevic,Bloomfield,5000,2020/2021
22/03/2021,19:15:00,Regular round,26,Hapoel Hadera,Hapoel Haifa,9,10,Hapoel Haifa,3,1,Roi Reinshreiber,Netanya Stadium,450,2020/2021
03/04/2021,17:45:00, Championship round,1,FC Ashdod,Ironi Kiryat Shmona,3,4,Ironi Kiryat Shmona,1,1,Dror Cohen,Yud-Alef Stadion,200,2020/2021
03/04/2021,18:50:00, Championship round,1,Maccabi Haifa,Maccabi Petah Tikva,2,5,Maccabi Petah Tikva,1,1,Erez Papir,Sammy Ofer Stadium,5000,2020/2021
03/04/2021,19:30:00, Championship round,1,Maccabi Tel Aviv,Hapoel Beer Sheva,1,6,Hapoel Beer Sheva,2,1,Aviad Shiloah,Bloomfield,5000,2020/2021
06/04/2021,18:00:00, Championship round,2,Maccabi Petah Tikva,Ironi Kiryat Shmona,4,5,Ironi Kiryat Shmona,2,0,Ohad Asulin,HaMoshava Stadium,300,2020/2021
06/04/2021,18:45:00, Championship round,2,Hapoel Beer Sheva,FC Ashdod,6,3,Hapoel Beer Sheva,1,2,Igal Frid,Toto Jacob Turner Stadium,3244,2020/2021
06/04/2021,19:00:00, Championship round,2,Maccabi Haifa,Maccabi Tel Aviv,2,1,Maccabi Haifa,1,1,Roi Reinshreiber,Sammy Ofer Stadium,5000,2020/2021
10/04/2021,17:45:00, Championship round,3,Ironi Kiryat Shmona,Hapoel Beer Sheva,5,6,Hapoel Beer Sheva,1,1,Eitan Shmuelevic,Kiryat Shmona Municipal Stadium,150,2020/2021
11/04/2021,19:15:00, Championship round,3,Maccabi Tel Aviv,Maccabi Petah Tikva,1,4,Maccabi Petah Tikva,3,1,Orel Grinfeld,Bloomfield,7916,2020/2021
12/04/2021,19:30:00, Championship round,3,FC Ashdod,Maccabi Haifa,3,2,FC Ashdod,0,3,Gal Leibovitz,Yud-Alef Stadion,2434,2020/2021
17/04/2021,17:45:00, Championship round,4,Maccabi Petah Tikva,Hapoel Beer Sheva,4,6,Hapoel Beer Sheva,0,0,Shalom Ben Avraham,HaMoshava Stadium,0,2020/2021
17/04/2021,19:30:00, Championship round,4,Maccabi Haifa,Ironi Kiryat Shmona,1,5,Ironi Kiryat Shmona,4,0,Igal Frid,Sammy Ofer Stadium,10000,2020/2021
18/04/2021,19:30:00, Championship round,4,Maccabi Tel Aviv,FC Ashdod,2,3,FC Ashdod,1,1,Liran Liany,Bloomfield,8822,2020/2021
25/04/2021,18:00:00, Championship round,5,FC Ashdod,Maccabi Petah Tikva,3,4,Maccabi Petah Tikva,0,0,Daniel Bar Natan,Yud-Alef Stadion,478,2020/2021
25/04/2021,19:15:00, Championship round,5,Ironi Kiryat Shmona,Maccabi Tel Aviv,5,2,Ironi Kiryat Shmona,2,0,David Fucsman,Kiryat Shmona Municipal Stadium,1956,2020/2021
26/04/2021,19:30:00, Championship round,5,Hapoel Beer Sheva,Maccabi Haifa,6,1,Hapoel Beer Sheva,1,1,Liran Liany,Toto Jacob Turner Stadium,5157,2020/2021
01/05/2021,17:15:00, Championship round,6,Ironi Kiryat Shmona,FC Ashdod,4,3,Ironi Kiryat Shmona,1,1,Erez Papir,Kiryat Shmona Municipal Stadium,0,2020/2021
01/05/2021,19:30:00, Championship round,6,Maccabi Petah Tikva,Maccabi Haifa,5,1,Maccabi Petah Tikva,1,2,Eli Hacmon,HaMoshava Stadium,4950,2020/2021
03/05/2021,20:00:00, Championship round,6,Hapoel Beer Sheva,Maccabi Tel Aviv,6,2,Hapoel Beer Sheva,1,1,Orel Grinfeld,Toto Jacob Turner Stadium,4939,2020/2021
08/05/2021,17:00:00, Championship round,7,Ironi Kiryat Shmona,Maccabi Petah Tikva,5,4,Ironi Kiryat Shmona,1,2,Idan Leiba,Kiryat Shmona Municipal Stadium,250,2020/2021
09/05/2021,19:30:00, Championship round,7,Maccabi Tel Aviv,Maccabi Haifa,2,1,Maccabi Tel Aviv,2,2,Eitan Shmuelevic,Bloomfield,22913,2020/2021
20/05/2021,17:00:00, Championship round,7,FC Ashdod,Hapoel Beer Sheva,3,6,Hapoel Beer Sheva,2,2,Eitan Shmuelevic,Sammy Ofer Stadium,0,2020/2021
23/05/2021,20:00:00, Championship round,8,Maccabi Petah Tikva,Maccabi Tel Aviv,4,2,Maccabi Petah Tikva,0,3,Gal Leibovitz,HaMoshava Stadium,3800,2020/2021
23/05/2021,20:00:00, Championship round,8,Maccabi Haifa,FC Ashdod,1,3,FC Ashdod,2,0,Orel Grinfeld,Sammy Ofer Stadium,26875,2020/2021
23/05/2021,20:00:00, Championship round,8,Hapoel Beer Sheva,Ironi Kiryat Shmona,5,6,Ironi Kiryat Shmona,3,2,Aviad Shiloah,Toto Jacob Turner Stadium,2278,2020/2021
26/05/2021,19:00:00, Championship round,9,Hapoel Beer Sheva,Maccabi Petah Tikva,4,5,Maccabi Petah Tikva,2,0,Liran Liany,Toto Jacob Turner Stadium,3687,2020/2021
26/05/2021,19:00:00, Championship round,9,Ironi Kiryat Shmona,Maccabi Haifa,6,1,Ironi Kiryat Shmona,1,1,Roi Reinshreiber,Kiryat Shmona Municipal Stadium,5000,2020/2021
26/05/2021,19:00:00, Championship round,9,FC Ashdod,Maccabi Tel Aviv,3,2,FC Ashdod,1,2,Igal Frid,Yud-Alef Stadion,1620,2020/2021
30/05/2021,19:30:00, Championship round,10,Maccabi Petah Tikva,FC Ashdod,5,3,Maccabi Petah Tikva,1,3,David Fucsman,HaMoshava Stadium,1000,2020/2021
30/05/2021,19:30:00, Championship round,10,Maccabi Tel Aviv,Ironi Kiryat Shmona,2,6,Ironi Kiryat Shmona,2,2,Liran Liany,Bloomfield,20412,2020/2021
30/05/2021,19:30:00, Championship round,10,Maccabi Haifa,Hapoel Beer Sheva,1,4,Hapoel Beer Sheva,3,2,Orel Grinfeld,Sammy Ofer Stadium,30000,2020/2021
03/04/2021,16:15:00,Relegation round,1,Hapoel Hadera,Hapoel Tel Aviv,3,5,Hapoel Tel Aviv,0,1,Idan Leiba,Netanya Stadium,2340,2020/2021
04/04/2021,18:00:00,Relegation round,1,Maccabi Netanya,Ihud Bnei Sakhnin,1,6,Ihud Bnei Sakhnin,0,0,Eli Hacmon,Netanya Stadium,870,2020/2021
04/04/2021,19:15:00,Relegation round,1,Hapoel Haifa,Bnei Yehuda Tel Aviv,4,7,Bnei Yehuda Tel Aviv,1,3,Gal Leibovitz,Sammy Ofer Stadium,350,2020/2021
05/04/2021,19:15:00,Relegation round,1,Beitar Jerusalem,Hapoel Kfar Saba,2,8,Hapoel Kfar Saba,3,1,David Fucsman,Teddy-Kollek-Stadion,1500,2020/2021
10/04/2021,17:00:00,Relegation round,2,Hapoel Tel Aviv,Hapoel Haifa,6,4,Hapoel Tel Aviv,0,2,Erez Papir,Bloomfield,5000,2020/2021
10/04/2021,17:30:00,Relegation round,2,Ihud Bnei Sakhnin,Bnei Yehuda Tel Aviv,5,7,Bnei Yehuda Tel Aviv,1,1,Roi Reinshreiber,Doha Stadium,1500,2020/2021
10/04/2021,19:30:00,Relegation round,2,Maccabi Netanya,Beitar Jerusalem,1,2,Beitar Jerusalem,1,0,Snir Levi,Netanya Stadium,0,2020/2021
11/04/2021,18:00:00,Relegation round,2,Hapoel Kfar Saba,Hapoel Hadera,8,3,Hapoel Kfar Saba,1,2,Aviad Shiloah,HaMoshava Stadium,400,2020/2021
17/04/2021,17:00:00,Relegation round,3,Ihud Bnei Sakhnin,Hapoel Kfar Saba,4,8,Hapoel Kfar Saba,3,0,Idan Leiba,Doha Stadium,800,2020/2021
17/04/2021,17:00:00,Relegation round,3,Maccabi Netanya,Hapoel Tel Aviv,1,6,Hapoel Tel Aviv,0,1,Gal Leibovitz,Netanya Stadium,2500,2020/2021
18/04/2021,18:00:00,Relegation round,3,Hapoel Hadera,Hapoel Haifa,2,5,Hapoel Haifa,3,0,Gal Levi,Netanya Stadium,500,2020/2021
19/04/2021,19:15:00,Relegation round,3,Beitar Jerusalem,Bnei Yehuda Tel Aviv,3,7,Bnei Yehuda Tel Aviv,2,2,Orel Grinfeld,Teddy-Kollek-Stadion,0,2020/2021
24/04/2021,17:00:00,Relegation round,4,Hapoel Haifa,Ihud Bnei Sakhnin,4,6,Ihud Bnei Sakhnin,1,0,Eitan Shmuelevic,Sammy Ofer Stadium,1000,2020/2021
24/04/2021,17:00:00,Relegation round,4,Hapoel Kfar Saba,Maccabi Netanya,8,1,Hapoel Kfar Saba,0,1,Niv Steif,HaMoshava Stadium,300,2020/2021
24/04/2021,19:30:00,Relegation round,4,Hapoel Tel Aviv,Beitar Jerusalem,5,3,Hapoel Tel Aviv,0,0,Roi Reinshreiber,Bloomfield,8223,2020/2021
25/04/2021,19:00:00,Relegation round,4,Bnei Yehuda Tel Aviv,Hapoel Hadera,7,2,Bnei Yehuda Tel Aviv,2,3,Eli Hacmon,Bloomfield,650,2020/2021
01/05/2021,17:00:00,Relegation round,5,Bnei Yehuda Tel Aviv,Maccabi Netanya,7,1,Bnei Yehuda Tel Aviv,1,2,Nael Odeh,Bloomfield,400,2020/2021
01/05/2021,19:30:00,Relegation round,5,Hapoel Hadera,Ihud Bnei Sakhnin,2,6,Ihud Bnei Sakhnin,1,0,Ohad Asulin,Netanya Stadium,500,2020/2021
03/05/2021,19:00:00,Relegation round,5,Hapoel Tel Aviv,Hapoel Kfar Saba,5,8,Hapoel Kfar Saba,2,2,Gal Levi,Bloomfield,2800,2020/2021
03/05/2021,19:15:00,Relegation round,5,Hapoel Haifa,Beitar Jerusalem,3,4,Beitar Jerusalem,3,1,Sapir Berman,Sammy Ofer Stadium,1000,2020/2021
08/05/2021,17:45:00,Relegation round,6,Bnei Yehuda Tel Aviv,Hapoel Tel Aviv,7,5,Bnei Yehuda Tel Aviv,1,0,Ohad Asulin,Bloomfield,750,2020/2021
08/05/2021,19:15:00,Relegation round,6,Hapoel Haifa,Hapoel Kfar Saba,3,8,Hapoel Kfar Saba,3,2,Majed Rushrush,Sammy Ofer Stadium,300,2020/2021
08/05/2021,19:30:00,Relegation round,6,Beitar Jerusalem,Ihud Bnei Sakhnin,4,6,Ihud Bnei Sakhnin,3,1,Shalom Ben Avraham,Teddy-Kollek-Stadion,1400,2020/2021
09/05/2021,18:00:00,Relegation round,6,Hapoel Hadera,Maccabi Netanya,2,1,Hapoel Hadera,2,2,Snir Levi,Netanya Stadium,600,2020/2021
19/05/2021,18:50:00,Relegation round,7,Beitar Jerusalem,Hapoel Hadera,4,2,Beitar Jerusalem,0,3,Niv Steif,Teddy-Kollek-Stadion,0,2020/2021
20/05/2021,17:00:00,Relegation round,7,Maccabi Netanya,Hapoel Haifa,1,3,Hapoel Haifa,2,0,Yoav Mizrahi,Teddy-Kollek-Stadion,0,2020/2021
20/05/2021,20:00:00,Relegation round,7,Hapoel Kfar Saba,Bnei Yehuda Tel Aviv,8,7,Hapoel Kfar Saba,1,2,Dekel Tzino,Teddy-Kollek-Stadion,0,2020/2021
24/05/2021,19:15:00,Relegation round,7,Ihud Bnei Sakhnin,Hapoel Tel Aviv,6,5,Ihud Bnei Sakhnin,2,3,Or Lugasi,Doha Stadium,250,2020/2021
28/08/2021,17:45:00,Regular round,1,Hapoel Haifa,Maccabi Netanya,6,8,Maccabi Netanya,0,0,Orel Grinfeld,Sammy Ofer Stadium,3100,2021/2022
28/08/2021,18:00:00,Regular round,1,Maccabi Petah Tikva,Ironi Kiryat Shmona,4,5,Ironi Kiryat Shmona,1,1,David Fucsman,HaMoshava Stadium,500,2021/2022
28/08/2021,19:30:00,Regular round,1,Hapoel Tel Aviv,FC Ashdod,3,12,FC Ashdod,2,1,Roi Reinshreiber,Bloomfield,7900,2021/2022
29/08/2021,19:00:00,Regular round,1,Ihud Bnei Sakhnin,Maccabi Tel Aviv,1,13,Maccabi Tel Aviv,3,1,Igal Frid,Doha Stadium,3500,2021/2022
29/08/2021,19:30:00,Regular round,1,Hapoel Hadera,Maccabi Haifa,11,7,Hapoel Hadera,0,0,Eitan Shmuelevic,Netanya Stadium,6800,2021/2022
29/08/2021,19:45:00,Regular round,1,Beitar Jerusalem,Hapoel Beer Sheva,14,2,Beitar Jerusalem,0,2,Liran Liany,Teddy-Kollek-Stadion,6500,2021/2022
30/08/2021,19:00:00,Regular round,1,Hapoel Nof HaGalil,Hapoel Jerusalem,9,10,Hapoel Jerusalem,0,0,Idan Leiba,Green Stadium,400,2021/2022
11/09/2021,17:00:00,Regular round,2,Ironi Kiryat Shmona,Hapoel Tel Aviv,12,1,Ironi Kiryat Shmona,0,2,Eitan Shmuelevic,Kiryat Shmona Municipal Stadium,2000,2021/2022
11/09/2021,18:00:00,Regular round,2,Maccabi Netanya,Hapoel Nof HaGalil,11,4,Maccabi Netanya,1,3,Erez Papir,Netanya Stadium,2722,2021/2022
11/09/2021,18:30:00,Regular round,2,Maccabi Tel Aviv,Maccabi Petah Tikva,10,8,Maccabi Tel Aviv,1,1,Gal Leibovitz,Bloomfield,16842,2021/2022
11/09/2021,19:30:00,Regular round,2,Maccabi Haifa,Ihud Bnei Sakhnin,5,6,Ihud Bnei Sakhnin,2,1,Daniel Bar Natan,Sammy Ofer Stadium,22313,2021/2022
12/09/2021,18:00:00,Regular round,2,FC Ashdod,Hapoel Haifa,14,3,FC Ashdod,1,3,Snir Levi,Yud-Alef Stadion,300,2021/2022
12/09/2021,19:15:00,Regular round,2,Hapoel Beer Sheva,Hapoel Hadera,2,9,Hapoel Hadera,2,2,Shalom Ben Avraham,Toto Jacob Turner Stadium,9143,2021/2022
13/09/2021,19:30:00,Regular round,2,Hapoel Jerusalem,Beitar Jerusalem,13,7,Hapoel Jerusalem,0,3,Igal Frid,Teddy-Kollek-Stadion,18000,2021/2022
18/09/2021,16:45:00,Regular round,3,Ihud Bnei Sakhnin,Hapoel Beer Sheva,6,4,Ihud Bnei Sakhnin,0,0,Gal Leibovitz,Doha Stadium,5000,2021/2022
18/09/2021,18:00:00,Regular round,3,Hapoel Nof HaGalil,FC Ashdod,1,14,FC Ashdod,2,0,Niv Steif,Green Stadium,120,2021/2022
18/09/2021,19:00:00,Regular round,3,Maccabi Petah Tikva,Hapoel Tel Aviv,9,2,Maccabi Petah Tikva,1,1,Idan Leiba,HaMoshava Stadium,6000,2021/2022
18/09/2021,19:30:00,Regular round,3,Maccabi Tel Aviv,Maccabi Haifa,8,7,Maccabi Tel Aviv,2,1,Roi Reinshreiber,Bloomfield,25705,2021/2022
19/09/2021,18:00:00,Regular round,3,Hapoel Hadera,Hapoel Jerusalem,10,12,Hapoel Jerusalem,0,0,Ohad Asulin,Netanya Stadium,950,2021/2022
19/09/2021,18:30:00,Regular round,3,Hapoel Haifa,Ironi Kiryat Shmona,3,13,Ironi Kiryat Shmona,1,0,Nael Odeh,Sammy Ofer Stadium,2100,2021/2022
19/09/2021,19:15:00,Regular round,3,Beitar Jerusalem,Maccabi Netanya,5,11,Maccabi Netanya,1,1,Aviad Shiloah,Teddy-Kollek-Stadion,6500,2021/2022
25/09/2021,16:45:00,Regular round,4,Hapoel Jerusalem,Ihud Bnei Sakhnin,13,7,Hapoel Jerusalem,0,0,Erez Papir,Teddy-Kollek-Stadion,0,2021/2022
25/09/2021,18:00:00,Regular round,4,Ironi Kiryat Shmona,Hapoel Nof HaGalil,9,3,Ironi Kiryat Shmona,1,0,Sapir Berman,Kiryat Shmona Municipal Stadium,400,2021/2022
25/09/2021,19:00:00,Regular round,4,Hapoel Tel Aviv,Hapoel Haifa,5,1,Hapoel Tel Aviv,0,2,Daniel Bar Natan,Bloomfield,10800,2021/2022
