,season,round,round_type,team,promoted,team_pos,pts,g_difference,win,draw,lose,goals_for,goals_against
2314,2016,6,Championship Round,Hapoel Beer Sheva,0,1,77,52,24,5,3,67,15
2315,2016,6,Championship Round,Maccabi Tel Aviv,0,2,69,35,21,6,5,57,22
2316,2016,6,Championship Round,Beitar Jerusalem,0,3,50,9,13,11,8,43,34
2317,2016,6,Championship Round,Maccabi Petah Tikva,0,4,48,6,13,9,10,38,32
2318,2016,6,Championship Round,Ihud Bnei Sakhnin,0,5,45,-8,12,9,11,30,38
2319,2016,6,Championship Round,Maccabi Haifa,0,6,44,-2,12,8,12,34,36
2320,2016,7,Championship Round,Hapoel Beer Sheva,0,1,80,53,25,5,3,69,16
2321,2016,7,Championship Round,Maccabi Tel Aviv,0,2,69,34,21,6,6,58,24
2322,2016,7,Championship Round,Beitar Jerusalem,0,3,53,11,14,11,8,45,34
2323,2016,7,Championship Round,Maccabi Petah Tikva,0,4,51,7,14,9,10,39,32
2324,2016,7,Championship Round,Ihud Bnei Sakhnin,0,5,45,-9,12,9,12,30,39
2325,2016,7,Championship Round,Maccabi Haifa,0,6,44,-4,12,8,13,34,38
2326,2016,8,Championship Round,Hapoel Beer Sheva,0,1,81,53,25,6,3,70,17
2327,2016,8,Championship Round,Maccabi Tel Aviv,0,2,72,36,22,6,6,60,24
2328,2016,8,Championship Round,Beitar Jerusalem,0,3,56,15,15,11,8,50,35
2329,2016,8,Championship Round,Maccabi Petah Tikva,0,4,52,7,14,10,10,40,33
2330,2016,8,Championship Round,Ihud Bnei Sakhnin,0,5,45,-13,12,9,13,31,44
2331,2016,8,Championship Round,Maccabi Haifa,0,6,44,-6,12,8,14,34,40
2332,2016,9,Championship Round,Hapoel Beer Sheva,0,1,82,53,25,7,3,71,18
2333,2016,9,Championship Round,Maccabi Tel Aviv,0,2,72,35,22,6,7,61,26
2334,2016,9,Championship Round,Beitar Jerusalem,0,3,57,15,15,12,8,51,36
2335,2016,9,Championship Round,Maccabi Petah Tikva,0,4,55,8,15,10,10,42,34
2336,2016,9,Championship Round,Ihud Bnei Sakhnin,0,5,48,-12,13,9,13,32,44
2337,2016,9,Championship Round,Maccabi Haifa,0,6,44,-7,12,8,15,34,41
2338,2016,10,Championship Round,Hapoel Beer Sheva,0,1,85,55,26,7,3,73,18
2339,2016,10,Championship Round,Maccabi Tel Aviv,0,2,72,33,22,6,8,61,28
2340,2016,10,Championship Round,Beitar Jerusalem,0,3,60,17,16,12,8,53,36
2341,2016,10,Championship Round,Maccabi Petah Tikva,0,4,56,8,15,11,10,42,34
2342,2016,10,Championship Round,Ihud Bnei Sakhnin,0,5,48,-14,13,9,14,32,46
2343,2016,10,Championship Round,Maccabi Haifa,0,6,45,-7,12,9,15,34,41
2344,2016,1,Relegation Round,Ironi Kiryat Shmona,0,1,35,1,9,8,10,37,36
2345,2016,1,Relegation Round,Hapoel Tel Aviv,0,2,29,-7,6,11,10,21,28
2346,2016,1,Relegation Round,FC Ashdod,1,3,29,-11,6,11,10,15,26
2347,2016,1,Relegation Round,Hapoel Haifa,0,4,28,-10,8,4,15,30,40
2348,2016,1,Relegation Round,Bnei Yehuda Tel Aviv,0,5,28,-10,6,10,11,22,32
2349,2016,1,Relegation Round,Hapoel Raanana,0,6,28,-17,7,7,13,14,31
2350,2016,1,Relegation Round,Hapoel Kfar Saba,0,7,22,-17,4,10,13,17,34
2351,2016,1,Relegation Round,Hapoel Ashkelon,1,8,21,-21,4,9,14,19,40
2352,2016,2,Relegation Round,Ironi Kiryat Shmona,0,1,35,-1,9,8,11,37,38
2353,2016,2,Relegation Round,Hapoel Tel Aviv,0,2,32,-5,7,11,10,23,28
2354,2016,2,Relegation Round,Hapoel Haifa,0,3,31,-8,9,4,15,32,40
2355,2016,2,Relegation Round,Hapoel Raanana,0,4,31,-15,8,7,13,16,31
2356,2016,2,Relegation Round,FC Ashdod,1,5,30,-11,6,12,10,15,26
2357,2016,2,Relegation Round,Bnei Yehuda Tel Aviv,0,6,28,-12,6,10,12,22,34
2358,2016,2,Relegation Round,Hapoel Kfar Saba,0,7,22,-19,4,10,14,17,36
2359,2016,2,Relegation Round,Hapoel Ashkelon,1,8,22,-21,4,10,14,19,40
2360,2016,3,Relegation Round,Ironi Kiryat Shmona,0,1,36,-1,9,9,11,38,39
2361,2016,3,Relegation Round,Hapoel Tel Aviv,0,2,33,-5,7,12,10,26,31
2362,2016,3,Relegation Round,Hapoel Haifa,0,3,32,-8,9,5,15,35,43
2363,2016,3,Relegation Round,Bnei Yehuda Tel Aviv,0,4,31,-11,7,10,12,23,34
2364,2016,3,Relegation Round,FC Ashdod,1,5,31,-11,6,13,10,16,27
2365,2016,3,Relegation Round,Hapoel Raanana,0,6,31,-17,8,7,14,16,33
2366,2016,3,Relegation Round,Hapoel Ashkelon,1,7,25,-19,5,10,14,21,40
2367,2016,3,Relegation Round,Hapoel Kfar Saba,0,8,22,-20,4,10,15,17,37
2368,2016,4,Relegation Round,Ironi Kiryat Shmona,0,1,36,-2,9,9,12,40,42
2369,2016,4,Relegation Round,Hapoel Tel Aviv,0,2,36,-3,8,12,10,28,31
2370,2016,4,Relegation Round,Hapoel Raanana,0,3,34,-16,9,7,14,19,35
2371,2016,4,Relegation Round,Hapoel Haifa,0,4,33,-8,9,6,15,36,44
2372,2016,4,Relegation Round,FC Ashdod,1,5,32,-11,6,14,10,17,28
2373,2016,4,Relegation Round,Bnei Yehuda Tel Aviv,0,6,31,-12,7,10,13,23,35
2374,2016,4,Relegation Round,Hapoel Ashkelon,1,7,28,-18,6,10,14,22,40
2375,2016,4,Relegation Round,Hapoel Kfar Saba,0,8,22,-22,4,10,16,17,39
2376,2016,5,Relegation Round,Ironi Kiryat Shmona,0,1,39,0,10,9,12,42,42
2377,2016,5,Relegation Round,Hapoel Tel Aviv,0,2,36,-5,8,12,11,28,33
2378,2016,5,Relegation Round,Hapoel Haifa,0,3,36,-6,10,6,15,38,44
2379,2016,5,Relegation Round,FC Ashdod,1,4,35,-9,7,14,10,19,28
2380,2016,5,Relegation Round,Hapoel Raanana,0,5,34,-18,9,7,15,19,37
2381,2016,5,Relegation Round,Bnei Yehuda Tel Aviv,0,6,31,-14,7,10,14,23,37
2382,2016,5,Relegation Round,Hapoel Ashkelon,1,7,28,-19,6,10,15,22,41
2383,2016,5,Relegation Round,Hapoel Kfar Saba,0,8,25,-21,5,10,16,18,39
2384,2016,6,Relegation Round,Ironi Kiryat Shmona,0,1,39,-3,10,9,13,43,46
2385,2016,6,Relegation Round,Hapoel Tel Aviv,0,2,37,-5,8,13,11,28,33
2386,2016,6,Relegation Round,Hapoel Haifa,0,3,37,-6,10,7,15,39,45
2387,2016,6,Relegation Round,FC Ashdod,1,4,36,-9,7,15,10,21,30
2388,2016,6,Relegation Round,Hapoel Raanana,0,5,35,-18,9,8,15,21,39
2389,2016,6,Relegation Round,Bnei Yehuda Tel Aviv,0,6,32,-14,7,11,14,24,38
2390,2016,6,Relegation Round,Hapoel Ashkelon,1,7,29,-19,6,11,15,22,41
2391,2016,6,Relegation Round,Hapoel Kfar Saba,0,8,28,-18,6,10,16,22,40
2392,2016,7,Relegation Round,Ironi Kiryat Shmona,0,1,39,-4,10,9,14,44,48
2393,2016,7,Relegation Round,Hapoel Tel Aviv,0,2,38,-5,8,14,11,29,34
2394,2016,7,Relegation Round,Hapoel Haifa,0,3,37,-7,10,7,16,39,46
2395,2016,7,Relegation Round,FC Ashdod,1,4,36,-10,7,15,11,22,32
2396,2016,7,Relegation Round,Hapoel Raanana,0,5,36,-18,9,9,15,22,40
2397,2016,7,Relegation Round,Bnei Yehuda Tel Aviv,0,6,35,-13,8,11,14,26,39
2398,2016,7,Relegation Round,Hapoel Ashkelon,1,7,32,-18,7,11,15,24,42
2399,2016,7,Relegation Round,Hapoel Kfar Saba,0,8,31,-17,7,10,16,23,40
2400,2017,1,Regular Season,Beitar Jerusalem,0,1,3,3,1,0,0,3,0
2401,2017,1,Regular Season,Hapoel Haifa,0,2,3,2,1,0,0,3,1
2402,2017,1,Regular Season,Bnei Yehuda Tel Aviv,0,3,3,2,1,0,0,2,0
2403,2017,1,Regular Season,Ihud Bnei Sakhnin,0,4,3,1,1,0,0,2,1
2404,2017,1,Regular Season,Maccabi Petah Tikva,0,5,3,1,1,0,0,2,1
2405,2017,1,Regular Season,Hapoel Beer Sheva,0,6,1,0,0,1,0,1,1
2406,2017,1,Regular Season,Maccabi Netanya,0,7,1,0,0,1,0,1,1
2407,2017,1,Regular Season,Hapoel Raanana,0,8,1,0,0,1,0,0,0
2408,2017,1,Regular Season,Ironi Kiryat Shmona,0,9,1,0,0,1,0,0,0
2409,2017,1,Regular Season,FC Ashdod,0,10,0,-1,0,0,1,1,2
2410,2017,1,Regular Season,Hapoel Acre,0,11,0,-1,0,0,1,1,2
2411,2017,1,Regular Season,Hapoel Ashkelon,0,12,0,-2,0,0,1,1,3
2412,2017,1,Regular Season,Maccabi Haifa,0,13,0,-2,0,0,1,0,2
2413,2017,1,Regular Season,Maccabi Tel Aviv,0,14,0,-3,0,0,1,0,3
2414,2017,2,Regular Season,Beitar Jerusalem,0,1,6,6,2,0,0,7,1
2415,2017,2,Regular Season,Hapoel Haifa,0,2,6,4,2,0,0,5,1
2416,2017,2,Regular Season,Ihud Bnei Sakhnin,0,3,6,2,2,0,0,4,2
2417,2017,2,Regular Season,Bnei Yehuda Tel Aviv,0,4,4,2,1,1,0,3,1
2418,2017,2,Regular Season,Maccabi Haifa,0,5,3,0,1,0,1,3,3
2419,2017,2,Regular Season,Maccabi Petah Tikva,0,6,3,-1,1,0,1,2,3
2420,2017,2,Regular Season,Maccabi Tel Aviv,0,7,3,-2,1,0,1,2,4
2421,2017,2,Regular Season,Maccabi Netanya,0,8,2,0,0,2,0,3,3
2422,2017,2,Regular Season,Hapoel Acre,0,9,1,-1,0,1,1,3,4
2423,2017,2,Regular Season,Hapoel Raanana,0,10,1,-1,0,1,1,1,2
2424,2017,2,Regular Season,Ironi Kiryat Shmona,0,11,1,-1,0,1,1,1,2
2425,2017,2,Regular Season,Hapoel Ashkelon,0,12,1,-2,0,1,1,2,4
2426,2017,2,Regular Season,Hapoel Beer Sheva,0,13,1,-2,0,1,1,2,4
2427,2017,2,Regular Season,FC Ashdod,0,14,0,-4,0,0,2,2,6
2428,2017,3,Regular Season,Beitar Jerusalem,0,1,9,7,3,0,0,9,2
2429,2017,3,Regular Season,Hapoel Haifa,0,2,9,5,3,0,0,7,2
2430,2017,3,Regular Season,Ihud Bnei Sakhnin,0,3,6,0,2,0,1,4,4
2431,2017,3,Regular Season,Maccabi Tel Aviv,0,4,6,0,2,0,1,4,4
2432,2017,3,Regular Season,Maccabi Netanya,0,5,5,3,1,2,0,6,3
2433,2017,3,Regular Season,Hapoel Acre,0,6,4,1,1,1,1,5,4
2434,2017,3,Regular Season,Bnei Yehuda Tel Aviv,0,7,4,1,1,1,1,4,3
2435,2017,3,Regular Season,Ironi Kiryat Shmona,0,8,4,1,1,1,1,3,2
2436,2017,3,Regular Season,Hapoel Beer Sheva,0,9,4,-1,1,1,1,3,4
2437,2017,3,Regular Season,Maccabi Haifa,0,10,3,-2,1,0,2,3,5
2438,2017,3,Regular Season,Maccabi Petah Tikva,0,11,3,-2,1,0,2,3,5
2439,2017,3,Regular Season,Hapoel Ashkelon,0,12,1,-3,0,1,2,2,5
2440,2017,3,Regular Season,Hapoel Raanana,0,13,1,-4,0,1,2,1,5
2441,2017,3,Regular Season,FC Ashdod,0,14,0,-6,0,0,3,2,8
2442,2017,4,Regular Season,Beitar Jerusalem,0,1,10,7,3,1,0,12,5
2443,2017,4,Regular Season,Hapoel Haifa,0,2,10,5,3,1,0,10,5
2444,2017,4,Regular Season,Maccabi Tel Aviv,0,3,9,1,3,0,1,7,6
2445,2017,4,Regular Season,Ironi Kiryat Shmona,0,4,7,3,2,1,1,6,3
2446,2017,4,Regular Season,Hapoel Beer Sheva,0,5,7,0,2,1,1,4,4
2447,2017,4,Regular Season,Ihud Bnei Sakhnin,0,6,7,0,2,1,1,4,4
2448,2017,4,Regular Season,Maccabi Haifa,0,7,6,0,2,0,2,7,7
2449,2017,4,Regular Season,Maccabi Netanya,0,8,5,2,1,2,1,8,6
2450,2017,4,Regular Season,Hapoel Acre,0,9,4,0,1,1,2,6,6
2451,2017,4,Regular Season,Bnei Yehuda Tel Aviv,0,10,4,0,1,1,2,4,4
2452,2017,4,Regular Season,Hapoel Ashkelon,0,11,4,-2,1,1,2,4,6
2453,2017,4,Regular Season,Maccabi Petah Tikva,0,12,3,-4,1,0,3,4,8
2454,2017,4,Regular Season,Hapoel Raanana,0,13,1,-6,0,1,3,3,9
2455,2017,4,Regular Season,FC Ashdod,0,14,1,-6,0,1,3,2,8
2456,2017,5,Regular Season,Beitar Jerusalem,0,1,11,7,3,2,0,13,6
2457,2017,5,Regular Season,Hapoel Haifa,0,2,11,5,3,2,0,11,6
2458,2017,5,Regular Season,Maccabi Tel Aviv,0,3,10,1,3,1,1,7,6
2459,2017,5,Regular Season,Maccabi Netanya,0,4,8,5,2,2,1,11,6
2460,2017,5,Regular Season,Ironi Kiryat Shmona,0,5,8,3,2,2,1,7,4
2461,2017,5,Regular Season,Hapoel Beer Sheva,0,6,8,0,2,2,1,5,5
2462,2017,5,Regular Season,Hapoel Ashkelon,0,7,7,1,2,1,2,7,6
2463,2017,5,Regular Season,Maccabi Haifa,0,8,7,0,2,1,2,7,7
2464,2017,5,Regular Season,Ihud Bnei Sakhnin,0,9,7,-1,2,1,2,4,5
2465,2017,5,Regular Season,Maccabi Petah Tikva,0,10,6,-3,2,0,3,5,8
2466,2017,5,Regular Season,Hapoel Acre,0,11,5,0,1,2,2,7,7
2467,2017,5,Regular Season,Bnei Yehuda Tel Aviv,0,12,5,0,1,2,2,5,5
2468,2017,5,Regular Season,Hapoel Raanana,0,13,1,-9,0,1,4,3,12
2469,2017,5,Regular Season,FC Ashdod,0,14,1,-9,0,1,4,2,11
2470,2017,6,Regular Season,Hapoel Haifa,0,1,14,6,4,2,0,12,6
2471,2017,6,Regular Season,Maccabi Netanya,0,2,11,9,3,2,1,15,6
2472,2017,6,Regular Season,Beitar Jerusalem,0,3,11,6,3,2,1,15,9
2473,2017,6,Regular Season,Hapoel Beer Sheva,0,4,11,2,3,2,1,8,6
2474,2017,6,Regular Season,Maccabi Tel Aviv,0,5,11,1,3,2,1,9,8
2475,2017,6,Regular Season,Maccabi Haifa,0,6,10,1,3,1,2,8,7
2476,2017,6,Regular Season,Ihud Bnei Sakhnin,0,7,10,0,3,1,2,7,7
2477,2017,6,Regular Season,Ironi Kiryat Shmona,0,8,8,2,2,2,2,7,5
2478,2017,6,Regular Season,Hapoel Ashkelon,0,9,8,1,2,2,2,9,8
2479,2017,6,Regular Season,Bnei Yehuda Tel Aviv,0,10,8,1,2,2,2,6,5
2480,2017,6,Regular Season,Maccabi Petah Tikva,0,11,6,-7,2,0,4,5,12
2481,2017,6,Regular Season,Hapoel Acre,0,12,5,-2,1,2,3,8,10
2482,2017,6,Regular Season,Hapoel Raanana,0,13,1,-10,0,1,5,3,13
2483,2017,6,Regular Season,FC Ashdod,0,14,1,-10,0,1,5,2,12
2484,2017,7,Regular Season,Hapoel Haifa,0,1,17,10,5,2,0,16,6
2485,2017,7,Regular Season,Beitar Jerusalem,0,2,14,9,4,2,1,19,10
2486,2017,7,Regular Season,Hapoel Beer Sheva,0,3,14,4,4,2,1,11,7
2487,2017,7,Regular Season,Maccabi Tel Aviv,0,4,14,3,4,2,1,11,8
2488,2017,7,Regular Season,Maccabi Netanya,0,5,11,6,3,2,2,16,10
2489,2017,7,Regular Season,Maccabi Haifa,0,6,11,1,3,2,2,10,9
2490,2017,7,Regular Season,Ihud Bnei Sakhnin,0,7,11,0,3,2,2,7,7
2491,2017,7,Regular Season,Ironi Kiryat Shmona,0,8,9,2,2,3,2,7,5
2492,2017,7,Regular Season,Hapoel Ashkelon,0,9,9,1,2,3,2,10,9
2493,2017,7,Regular Season,Bnei Yehuda Tel Aviv,0,10,8,-1,2,2,3,6,7
2494,2017,7,Regular Season,Maccabi Petah Tikva,0,11,7,-7,2,1,4,7,14
2495,2017,7,Regular Season,Hapoel Acre,0,12,5,-6,1,2,4,8,14
2496,2017,7,Regular Season,FC Ashdod,0,13,2,-10,0,2,5,3,13
2497,2017,7,Regular Season,Hapoel Raanana,0,14,1,-12,0,1,6,4,16
2498,2017,8,Regular Season,Hapoel Haifa,0,1,20,11,6,2,0,17,6
2499,2017,8,Regular Season,Beitar Jerusalem,0,2,17,10,5,2,1,21,11
2500,2017,8,Regular Season,Hapoel Beer Sheva,0,3,17,5,5,2,1,13,8
2501,2017,8,Regular Season,Maccabi Netanya,0,4,14,8,4,2,2,19,11
2502,2017,8,Regular Season,Maccabi Tel Aviv,0,5,14,2,4,2,2,12,10
2503,2017,8,Regular Season,Maccabi Haifa,0,6,11,0,3,2,3,11,11
2504,2017,8,Regular Season,Ihud Bnei Sakhnin,0,7,11,-1,3,2,3,7,8
2505,2017,8,Regular Season,Maccabi Petah Tikva,0,8,10,-5,3,1,4,10,15
2506,2017,8,Regular Season,Ironi Kiryat Shmona,0,9,9,0,2,3,3,8,8
2507,2017,8,Regular Season,Hapoel Ashkelon,0,10,9,-1,2,3,3,11,12
2508,2017,8,Regular Season,Bnei Yehuda Tel Aviv,0,11,8,-2,2,2,4,7,9
2509,2017,8,Regular Season,Hapoel Acre,0,12,5,-8,1,2,5,8,16
2510,2017,8,Regular Season,FC Ashdod,0,13,5,-9,1,2,5,5,14
2511,2017,8,Regular Season,Hapoel Raanana,0,14,4,-10,1,1,6,6,16
2512,2017,9,Regular Season,Hapoel Haifa,0,1,23,13,7,2,0,19,6
2513,2017,9,Regular Season,Beitar Jerusalem,0,2,20,12,6,2,1,23,11
2514,2017,9,Regular Season,Hapoel Beer Sheva,0,3,20,7,6,2,1,16,9
2515,2017,9,Regular Season,Maccabi Tel Aviv,0,4,17,5,5,2,2,17,12
2516,2017,9,Regular Season,Maccabi Netanya,0,5,15,8,4,3,2,19,11
2517,2017,9,Regular Season,Ironi Kiryat Shmona,0,6,12,1,3,3,3,9,8
2518,2017,9,Regular Season,Ihud Bnei Sakhnin,0,7,12,-1,3,3,3,7,8
2519,2017,9,Regular Season,Maccabi Haifa,0,8,11,-1,3,2,4,11,12
2520,2017,9,Regular Season,Bnei Yehuda Tel Aviv,0,9,11,-1,3,2,4,9,10
2521,2017,9,Regular Season,Maccabi Petah Tikva,0,10,10,-6,3,1,5,11,17
2522,2017,9,Regular Season,Hapoel Ashkelon,0,11,9,-3,2,3,4,11,14
2523,2017,9,Regular Season,Hapoel Acre,0,12,5,-11,1,2,6,10,21
2524,2017,9,Regular Season,FC Ashdod,0,13,5,-11,1,2,6,6,17
2525,2017,9,Regular Season,Hapoel Raanana,0,14,4,-12,1,1,7,6,18
2526,2017,10,Regular Season,Hapoel Haifa,0,1,23,11,7,2,1,19,8
2527,2017,10,Regular Season,Hapoel Beer Sheva,0,2,23,9,7,2,1,18,9
2528,2017,10,Regular Season,Beitar Jerusalem,0,3,20,11,6,2,2,25,14
2529,2017,10,Regular Season,Maccabi Tel Aviv,0,4,20,6,6,2,2,18,12
2530,2017,10,Regular Season,Maccabi Netanya,0,5,18,10,5,3,2,21,11
2531,2017,10,Regular Season,Maccabi Haifa,0,6,14,1,4,2,4,13,12
2532,2017,10,Regular Season,Bnei Yehuda Tel Aviv,0,7,14,0,4,2,4,12,12
2533,2017,10,Regular Season,Ironi Kiryat Shmona,0,8,13,1,3,4,3,9,8
2534,2017,10,Regular Season,Ihud Bnei Sakhnin,0,9,12,-3,3,3,4,7,10
2535,2017,10,Regular Season,Hapoel Ashkelon,0,10,10,-3,2,4,4,11,14
2536,2017,10,Regular Season,Maccabi Petah Tikva,0,11,10,-8,3,1,6,11,19
2537,2017,10,Regular Season,Hapoel Acre,0,12,8,-10,2,2,6,11,21
2538,2017,10,Regular Season,FC Ashdod,0,13,5,-12,1,2,7,6,18
2539,2017,10,Regular Season,Hapoel Raanana,0,14,4,-13,1,1,8,6,19
2540,2017,11,Regular Season,Hapoel Haifa,0,1,24,11,7,3,1,21,10
2541,2017,11,Regular Season,Hapoel Beer Sheva,0,2,24,9,7,3,1,20,11
2542,2017,11,Regular Season,Beitar Jerusalem,0,3,21,11,6,3,2,27,16
2543,2017,11,Regular Season,Maccabi Tel Aviv,0,4,21,6,6,3,2,20,14
2544,2017,11,Regular Season,Maccabi Netanya,0,5,19,10,5,4,2,22,12
2545,2017,11,Regular Season,Ironi Kiryat Shmona,0,6,16,2,4,4,3,11,9
2546,2017,11,Regular Season,Maccabi Haifa,0,7,15,1,4,3,4,14,13
2547,2017,11,Regular Season,Ihud Bnei Sakhnin,0,8,15,-2,4,3,4,9,11
2548,2017,11,Regular Season,Bnei Yehuda Tel Aviv,0,9,14,-1,4,2,5,13,14
2549,2017,11,Regular Season,Maccabi Petah Tikva,0,10,13,-5,4,1,6,14,19
2550,2017,11,Regular Season,Hapoel Ashkelon,0,11,10,-4,2,4,5,12,16
2551,2017,11,Regular Season,Hapoel Acre,0,12,8,-13,2,2,7,11,24
2552,2017,11,Regular Season,Hapoel Raanana,0,13,7,-12,2,1,8,7,19
2553,2017,11,Regular Season,FC Ashdod,0,14,5,-13,1,2,8,6,19
2554,2017,12,Regular Season,Hapoel Haifa,0,1,27,12,8,3,1,22,10
2555,2017,12,Regular Season,Hapoel Beer Sheva,0,2,27,11,8,3,1,23,12
2556,2017,12,Regular Season,Beitar Jerusalem,0,3,24,13,7,3,2,30,17
2557,2017,12,Regular Season,Maccabi Tel Aviv,0,4,22,6,6,4,2,21,15
2558,2017,12,Regular Season,Maccabi Netanya,0,5,20,10,5,5,2,23,13
2559,2017,12,Regular Season,Bnei Yehuda Tel Aviv,0,6,17,2,5,2,5,16,14
2560,2017,12,Regular Season,Ironi Kiryat Shmona,0,7,16,0,4,4,4,12,12
2561,2017,12,Regular Season,Maccabi Haifa,0,8,15,0,4,3,5,14,14
2562,2017,12,Regular Season,Ihud Bnei Sakhnin,0,9,15,-5,4,3,5,9,14
2563,2017,12,Regular Season,Maccabi Petah Tikva,0,10,14,-5,4,2,6,14,19
2564,2017,12,Regular Season,Hapoel Ashkelon,0,11,11,-4,2,5,5,13,17
2565,2017,12,Regular Season,Hapoel Raanana,0,12,8,-12,2,2,8,7,19
2566,2017,12,Regular Season,Hapoel Acre,0,13,8,-15,2,2,8,12,27
2567,2017,12,Regular Season,FC Ashdod,0,14,6,-13,1,3,8,7,20
2568,2017,13,Regular Season,Hapoel Beer Sheva,0,1,30,13,9,3,1,26,13
2569,2017,13,Regular Season,Hapoel Haifa,0,2,28,12,8,4,1,23,11
2570,2017,13,Regular Season,Beitar Jerusalem,0,3,27,14,8,3,2,33,19
2571,2017,13,Regular Season,Maccabi Tel Aviv,0,4,23,6,6,5,2,21,15
2572,2017,13,Regular Season,Maccabi Netanya,0,5,20,9,5,5,3,24,15
2573,2017,13,Regular Season,Bnei Yehuda Tel Aviv,0,6,20,3,6,2,5,18,15
2574,2017,13,Regular Season,Ironi Kiryat Shmona,0,7,19,4,5,4,4,16,12
2575,2017,13,Regular Season,Maccabi Haifa,0,8,16,0,4,4,5,15,15
2576,2017,13,Regular Season,Maccabi Petah Tikva,0,9,15,-5,4,3,6,14,19
2577,2017,13,Regular Season,Ihud Bnei Sakhnin,0,10,15,-7,4,3,6,10,17
2578,2017,13,Regular Season,Hapoel Ashkelon,0,11,12,-4,2,6,5,14,18
2579,2017,13,Regular Season,Hapoel Raanana,0,12,8,-13,2,2,9,9,22
2580,2017,13,Regular Season,Hapoel Acre,0,13,8,-19,2,2,9,12,31
2581,2017,13,Regular Season,FC Ashdod,0,14,7,-13,1,4,8,8,21
2582,2017,14,Regular Season,Hapoel Beer Sheva,0,1,30,12,9,3,2,26,14
2583,2017,14,Regular Season,Hapoel Haifa,0,2,29,12,8,5,1,23,11
2584,2017,14,Regular Season,Beitar Jerusalem,0,3,27,13,8,3,3,34,21
2585,2017,14,Regular Season,Maccabi Tel Aviv,0,4,26,7,7,5,2,23,16
2586,2017,14,Regular Season,Maccabi Netanya,0,5,23,10,6,5,3,25,15
2587,2017,14,Regular Season,Bnei Yehuda Tel Aviv,0,6,23,5,7,2,5,20,15
2588,2017,14,Regular Season,Ironi Kiryat Shmona,0,7,19,2,5,4,5,16,14
2589,2017,14,Regular Season,Ihud Bnei Sakhnin,0,8,18,-6,5,3,6,12,18
2590,2017,14,Regular Season,Maccabi Haifa,0,9,16,-2,4,4,6,15,17
2591,2017,14,Regular Season,Maccabi Petah Tikva,0,10,16,-5,4,4,6,15,20
2592,2017,14,Regular Season,Hapoel Ashkelon,0,11,13,-4,2,7,5,14,18
2593,2017,14,Regular Season,Hapoel Raanana,0,12,11,-11,3,2,9,11,22
2594,2017,14,Regular Season,FC Ashdod,0,13,8,-13,1,5,8,9,22
2595,2017,14,Regular Season,Hapoel Acre,0,14,8,-20,2,2,10,13,33
2596,2017,15,Regular Season,Hapoel Beer Sheva,0,1,33,14,10,3,2,28,14
2597,2017,15,Regular Season,Hapoel Haifa,0,2,32,14,9,5,1,25,11
2598,2017,15,Regular Season,Beitar Jerusalem,0,3,30,15,9,3,3,37,22
2599,2017,15,Regular Season,Maccabi Tel Aviv,0,4,29,8,8,5,2,25,17
2600,2017,15,Regular Season,Maccabi Netanya,0,5,26,13,7,5,3,28,15
2601,2017,15,Regular Season,Bnei Yehuda Tel Aviv,0,6,26,7,8,2,5,23,16
2602,2017,15,Regular Season,Ironi Kiryat Shmona,0,7,19,1,5,4,6,17,16
2603,2017,15,Regular Season,Ihud Bnei Sakhnin,0,8,19,-6,5,4,6,13,19
2604,2017,15,Regular Season,Maccabi Haifa,0,9,16,-4,4,4,7,15,19
2605,2017,15,Regular Season,Maccabi Petah Tikva,0,10,16,-7,4,4,7,15,22
2606,2017,15,Regular Season,Hapoel Ashkelon,0,11,13,-6,2,7,6,15,21
2607,2017,15,Regular Season,Hapoel Raanana,0,12,12,-11,3,3,9,12,23
2608,2017,15,Regular Season,FC Ashdod,0,13,8,-15,1,5,9,10,25
2609,2017,15,Regular Season,Hapoel Acre,0,14,8,-23,2,2,11,13,36
2610,2017,16,Regular Season,Hapoel Beer Sheva,0,1,36,15,11,3,2,29,14
2611,2017,16,Regular Season,Hapoel Haifa,0,2,35,15,10,5,1,26,11
2612,2017,16,Regular Season,Beitar Jerusalem,0,3,33,16,10,3,3,38,22
2613,2017,16,Regular Season,Maccabi Tel Aviv,0,4,32,9,9,5,2,26,17
2614,2017,16,Regular Season,Maccabi Netanya,0,5,27,13,7,6,3,30,17
2615,2017,16,Regular Season,Bnei Yehuda Tel Aviv,0,6,26,6,8,2,6,23,17
2616,2017,16,Regular Season,Ironi Kiryat Shmona,0,7,19,0,5,4,7,18,18
2617,2017,16,Regular Season,Ihud Bnei Sakhnin,0,8,19,-7,5,4,7,13,20
2618,2017,16,Regular Season,Maccabi Haifa,0,9,16,-5,4,4,8,15,20
2619,2017,16,Regular Season,Maccabi Petah Tikva,0,10,16,-8,4,4,8,15,23
2620,2017,16,Regular Season,Hapoel Ashkelon,0,11,13,-7,2,7,7,15,22
2621,2017,16,Regular Season,Hapoel Raanana,0,12,13,-11,3,4,9,14,25
2622,2017,16,Regular Season,FC Ashdod,0,13,11,-14,2,5,9,12,26
2623,2017,16,Regular Season,Hapoel Acre,0,14,11,-22,3,2,11,14,36
2624,2017,17,Regular Season,Hapoel Beer Sheva,0,1,37,15,11,4,2,29,14
2625,2017,17,Regular Season,Beitar Jerusalem,0,2,36,18,11,3,3,40,22
