League,TeamA,TeamB,posTeamA,posTeamB,rounds,matchDate,matchHour,scoreTeamA,scoreTeamB,stadium,attendance,referee,underdog,Season_Year
Bundesliga,TSG 1899 Hoffenheim,1.FSV Mainz 05,8,16,22,10/02/2018,15:30:00,4,2,PreZero Arena,24.105,Benjamin Cortus,1.FSV Mainz 05,2017
Bundesliga,Eintracht Frankfurt,1. FC Köln,4,18,22,10/02/2018,15:30:00,4,2,Commerzbank Arena,47.7,Daniel Siebert,1. FC Köln,2017
Bundesliga,Bayer 04 Leverkusen,Hertha BSC,5,11,22,10/02/2018,15:30:00,0,2,BayArena,25.601,Patrick Ittrich,Hertha BSC,2017
Bundesliga,Hannover 96,SC Freiburg,9,12,22,10/02/2018,15:30:00,2,1,Heinz-von-Heiden-Arena,37.8,Manuel Gräfe,SC Freiburg,2017
Bundesliga,Bayern Munich,FC Schalke 04,1,6,22,10/02/2018,18:30:00,2,1,Allianz Arena,75,Tobias Stieler,FC Schalke 04,2017
Bundesliga,VfB Stuttgart,Borussia Mönchengladbach,14,10,22,11/02/2018,15:30:00,1,0,Mercedes-Benz Arena,53.296,Frank Willenborg,VfB Stuttgart,2017
Bundesliga,SV Werder Bremen,VfL Wolfsburg,15,13,22,11/02/2018,18:00:00,3,1,Wohninvest-Weserstadion,38.062,Deniz Aytekin,SV Werder Bremen,2017
Bundesliga,Hertha BSC,1.FSV Mainz 05,11,16,23,16/02/2018,20:30:00,0,2,Olympiastadion Berlin,30.908,Martin Petersen,1.FSV Mainz 05,2017
Bundesliga,1. FC Köln,Hannover 96,18,7,23,17/02/2018,15:30:00,1,1,RheinEnergieSTADION,48.4,Markus Schmidt,1. FC Köln,2017
Bundesliga,SC Freiburg,SV Werder Bremen,12,15,23,17/02/2018,15:30:00,1,0,Dreisamstadion,24,Robert Hartmann,SV Werder Bremen,2017
Bundesliga,Hamburger SV,Bayer 04 Leverkusen,17,4,23,17/02/2018,15:30:00,1,2,Volksparkstadion,45.691,Dr. Felix Brych,Hamburger SV,2017
Bundesliga,VfL Wolfsburg,Bayern Munich,14,1,23,17/02/2018,15:30:00,1,2,Volkswagen Arena,30,Sascha Stegemann,VfL Wolfsburg,2017
Bundesliga,FC Schalke 04,TSG 1899 Hoffenheim,6,9,23,17/02/2018,18:30:00,2,1,Veltins-Arena,60.741,Benjamin Brand,TSG 1899 Hoffenheim,2017
Bundesliga,FC Augsburg,VfB Stuttgart,8,13,23,18/02/2018,15:30:00,0,1,WWK ARENA,30.007,Tobias Stieler,VfB Stuttgart,2017
Bundesliga,Borussia Mönchengladbach,Borussia Dortmund,10,2,23,18/02/2018,18:00:00,0,1,Stadion im Borussia-Park,54.018,Bastian Dankert,Borussia Mönchengladbach,2017
Bundesliga,Eintracht Frankfurt,RB Leipzig,3,5,23,19/02/2018,20:36:00,2,1,Commerzbank Arena,45.1,Felix Zwayer,RB Leipzig,2017
Bundesliga,1.FSV Mainz 05,VfL Wolfsburg,16,15,24,23/02/2018,20:30:00,1,1,Mewa Arena,25.173,Bastian Dankert,1.FSV Mainz 05,2017
Bundesliga,Bayern Munich,Hertha BSC,1,11,24,24/02/2018,15:30:00,0,0,Allianz Arena,75,Guido Winkmann,Hertha BSC,2017
Bundesliga,TSG 1899 Hoffenheim,SC Freiburg,9,13,24,24/02/2018,15:30:00,1,1,PreZero Arena,30.15,Christian Dingert,SC Freiburg,2017
Bundesliga,Hannover 96,Borussia Mönchengladbach,10,7,24,24/02/2018,15:30:00,0,1,Heinz-von-Heiden-Arena,43,Dr. Robert Kampka,Hannover 96,2017
Bundesliga,VfB Stuttgart,Eintracht Frankfurt,12,4,24,24/02/2018,15:32:00,1,0,Mercedes-Benz Arena,55.418,Bibiana Steinhaus-Webb,VfB Stuttgart,2017
Bundesliga,SV Werder Bremen,Hamburger SV,14,17,24,24/02/2018,18:30:00,1,0,Wohninvest-Weserstadion,42.1,Felix Zwayer,Hamburger SV,2017
Bundesliga,Bayer 04 Leverkusen,FC Schalke 04,5,3,24,25/02/2018,15:30:00,0,2,BayArena,30.21,Daniel Siebert,Bayer 04 Leverkusen,2017
Bundesliga,RB Leipzig,1. FC Köln,6,18,24,25/02/2018,18:00:00,1,2,Red Bull Arena,31.793,Harm Osmers,1. FC Köln,2017
Bundesliga,Borussia Dortmund,FC Augsburg,2,8,24,26/02/2018,20:30:00,1,1,SIGNAL IDUNA PARK,54.3,Manuel Gräfe,FC Augsburg,2017
Bundesliga,Borussia Mönchengladbach,SV Werder Bremen,8,14,25,02/03/2018,20:30:00,2,2,Stadion im Borussia-Park,52.211,Benjamin Cortus,SV Werder Bremen,2017
Bundesliga,FC Schalke 04,Hertha BSC,2,12,25,03/03/2018,15:30:00,1,0,Veltins-Arena,61.578,Sascha Stegemann,Hertha BSC,2017
Bundesliga,Eintracht Frankfurt,Hannover 96,4,11,25,03/03/2018,15:30:00,1,0,Commerzbank Arena,48.5,Marco Fritz,Hannover 96,2017
Bundesliga,FC Augsburg,TSG 1899 Hoffenheim,10,7,25,03/03/2018,15:30:00,0,2,WWK ARENA,27.1,Patrick Ittrich,FC Augsburg,2017
Bundesliga,Hamburger SV,1.FSV Mainz 05,17,16,25,03/03/2018,15:30:00,0,0,Volksparkstadion,46.739,Markus Schmidt,Hamburger SV,2017
Bundesliga,VfL Wolfsburg,Bayer 04 Leverkusen,15,5,25,03/03/2018,15:30:00,1,2,Volkswagen Arena,24.354,Felix Zwayer,VfL Wolfsburg,2017
Bundesliga,RB Leipzig,Borussia Dortmund,6,3,25,03/03/2018,18:30:00,1,1,Red Bull Arena,42.558,Dr. Felix Brych,RB Leipzig,2017
Bundesliga,1. FC Köln,VfB Stuttgart,18,9,25,04/03/2018,15:30:00,2,3,RheinEnergieSTADION,50,Sören Storks,1. FC Köln,2017
Bundesliga,SC Freiburg,Bayern Munich,13,1,25,04/03/2018,18:00:00,0,4,Dreisamstadion,24,Frank Willenborg,SC Freiburg,2017
Bundesliga,1.FSV Mainz 05,FC Schalke 04,16,2,26,09/03/2018,20:30:00,0,1,Mewa Arena,30.655,Dr. Felix Brych,1.FSV Mainz 05,2017
Bundesliga,Bayern Munich,Hamburger SV,1,17,26,10/03/2018,15:30:00,6,0,Allianz Arena,75,Christian Dingert,Hamburger SV,2017
Bundesliga,TSG 1899 Hoffenheim,VfL Wolfsburg,7,15,26,10/03/2018,15:30:00,3,0,PreZero Arena,25.55,Manuel Gräfe,VfL Wolfsburg,2017
Bundesliga,Hertha BSC,SC Freiburg,11,14,26,10/03/2018,15:30:00,0,0,Olympiastadion Berlin,38.625,Sven Jablonski,SC Freiburg,2017
Bundesliga,Hannover 96,FC Augsburg,12,8,26,10/03/2018,15:30:00,1,3,Heinz-von-Heiden-Arena,36.5,Bastian Dankert,Hannover 96,2017
Bundesliga,Bayer 04 Leverkusen,Borussia Mönchengladbach,4,9,26,10/03/2018,18:30:00,2,0,BayArena,28.809,Robert Hartmann,Borussia Mönchengladbach,2017
Bundesliga,VfB Stuttgart,RB Leipzig,10,6,26,11/03/2018,15:30:00,0,0,Mercedes-Benz Arena,53.548,Tobias Stieler,VfB Stuttgart,2017
Bundesliga,Borussia Dortmund,Eintracht Frankfurt,3,5,26,11/03/2018,18:00:00,3,2,SIGNAL IDUNA PARK,81.36,Deniz Aytekin,Eintracht Frankfurt,2017
Bundesliga,SV Werder Bremen,1. FC Köln,13,18,26,12/03/2018,20:30:00,3,1,Wohninvest-Weserstadion,41.1,Benjamin Brand,1. FC Köln,2017
Bundesliga,SC Freiburg,VfB Stuttgart,14,8,27,16/03/2018,20:30:00,1,2,Dreisamstadion,24,Benjamin Brand,SC Freiburg,2017
Bundesliga,Borussia Mönchengladbach,TSG 1899 Hoffenheim,9,7,27,17/03/2018,15:30:00,3,3,Stadion im Borussia-Park,51.049,Martin Petersen,Borussia Mönchengladbach,2017
Bundesliga,Eintracht Frankfurt,1.FSV Mainz 05,4,16,27,17/03/2018,15:30:00,3,0,Commerzbank Arena,49.5,Daniel Siebert,1.FSV Mainz 05,2017
Bundesliga,FC Augsburg,SV Werder Bremen,10,12,27,17/03/2018,15:30:00,1,3,WWK ARENA,30.08,Sascha Stegemann,SV Werder Bremen,2017
Bundesliga,Hamburger SV,Hertha BSC,18,11,27,17/03/2018,15:30:00,1,2,Volksparkstadion,52.159,Dr. Robert Kampka,Hamburger SV,2017
Bundesliga,VfL Wolfsburg,FC Schalke 04,15,2,27,17/03/2018,18:30:00,0,1,Volkswagen Arena,27.502,Benjamin Cortus,VfL Wolfsburg,2017
Bundesliga,Borussia Dortmund,Hannover 96,3,13,27,18/03/2018,13:30:00,1,0,SIGNAL IDUNA PARK,81.36,Patrick Ittrich,Hannover 96,2017
Bundesliga,1. FC Köln,Bayer 04 Leverkusen,17,5,27,18/03/2018,15:30:00,2,0,RheinEnergieSTADION,50,Harm Osmers,1. FC Köln,2017
Bundesliga,RB Leipzig,Bayern Munich,6,1,27,18/03/2018,18:03:00,2,1,Red Bull Arena,42.558,Marco Fritz,RB Leipzig,2017
Bundesliga,TSG 1899 Hoffenheim,1. FC Köln,7,17,28,31/03/2018,15:30:00,6,0,PreZero Arena,30.15,Robert Hartmann,1. FC Köln,2017
Bundesliga,FC Schalke 04,SC Freiburg,2,14,28,31/03/2018,15:30:00,2,0,Veltins-Arena,62.271,Tobias Stieler,SC Freiburg,2017
Bundesliga,Bayer 04 Leverkusen,FC Augsburg,5,10,28,31/03/2018,15:30:00,0,0,BayArena,25.831,Frank Willenborg,FC Augsburg,2017
Bundesliga,Hannover 96,RB Leipzig,13,4,28,31/03/2018,15:30:00,2,3,Heinz-von-Heiden-Arena,42.3,Guido Winkmann,Hannover 96,2017
Bundesliga,VfB Stuttgart,Hamburger SV,8,18,28,31/03/2018,15:32:00,1,1,Mercedes-Benz Arena,60.449,Dr. Felix Brych,Hamburger SV,2017
Bundesliga,Bayern Munich,Borussia Dortmund,1,3,28,31/03/2018,18:30:00,6,0,Allianz Arena,75,Bastian Dankert,Borussia Dortmund,2017
Bundesliga,Hertha BSC,VfL Wolfsburg,11,15,28,31/03/2018,20:30:00,0,0,Olympiastadion Berlin,34.765,Deniz Aytekin,VfL Wolfsburg,2017
Bundesliga,SV Werder Bremen,Eintracht Frankfurt,12,6,28,01/04/2018,15:30:00,2,1,Wohninvest-Weserstadion,42.1,Felix Zwayer,SV Werder Bremen,2017
Bundesliga,1.FSV Mainz 05,Borussia Mönchengladbach,16,9,28,01/04/2018,18:00:00,0,0,Mewa Arena,30.173,Manuel Gräfe,1.FSV Mainz 05,2017
Bundesliga,Hannover 96,SV Werder Bremen,13,12,29,06/04/2018,20:31:00,2,1,Heinz-von-Heiden-Arena,49,Tobias Welz,Hannover 96,2017
Bundesliga,1. FC Köln,1.FSV Mainz 05,18,16,29,07/04/2018,15:30:00,1,1,RheinEnergieSTADION,50,Benjamin Cortus,1. FC Köln,2017
Bundesliga,SC Freiburg,VfL Wolfsburg,14,15,29,07/04/2018,15:30:00,0,2,Dreisamstadion,24,Sascha Stegemann,VfL Wolfsburg,2017
Bundesliga,Borussia Mönchengladbach,Hertha BSC,8,10,29,07/04/2018,15:30:00,2,1,Stadion im Borussia-Park,51.417,Bibiana Steinhaus-Webb,Hertha BSC,2017
Bundesliga,FC Augsburg,Bayern Munich,11,1,29,07/04/2018,15:30:00,1,4,WWK ARENA,30.66,Markus Schmidt,FC Augsburg,2017
Bundesliga,Hamburger SV,FC Schalke 04,17,2,29,07/04/2018,18:32:00,3,2,Volksparkstadion,54.137,Christian Dingert,Hamburger SV,2017
Bundesliga,Borussia Dortmund,VfB Stuttgart,3,9,29,08/04/2018,15:30:00,3,0,SIGNAL IDUNA PARK,81.36,Patrick Ittrich,VfB Stuttgart,2017
Bundesliga,Eintracht Frankfurt,TSG 1899 Hoffenheim,5,7,29,08/04/2018,18:00:00,1,1,Commerzbank Arena,50.5,Daniel Siebert,TSG 1899 Hoffenheim,2017
Bundesliga,RB Leipzig,Bayer 04 Leverkusen,6,4,29,09/04/2018,20:30:00,1,4,Red Bull Arena,35.617,Deniz Aytekin,RB Leipzig,2017
Bundesliga,VfL Wolfsburg,FC Augsburg,14,11,30,13/04/2018,20:30:00,0,0,Volkswagen Arena,23.512,Patrick Ittrich,VfL Wolfsburg,2017
Bundesliga,Bayer 04 Leverkusen,Eintracht Frankfurt,3,7,30,14/04/2018,15:30:00,4,1,BayArena,30.21,Dr. Felix Brych,Eintracht Frankfurt,2017
Bundesliga,VfB Stuttgart,Hannover 96,10,13,30,14/04/2018,15:30:00,1,1,Mercedes-Benz Arena,57.131,Sven Jablonski,Hannover 96,2017
Bundesliga,TSG 1899 Hoffenheim,Hamburger SV,6,17,30,14/04/2018,15:30:00,2,0,PreZero Arena,30.15,Harm Osmers,Hamburger SV,2017
Bundesliga,Hertha BSC,1. FC Köln,9,18,30,14/04/2018,15:30:00,2,1,Olympiastadion Berlin,49.253,Sören Storks,1. FC Köln,2017
Bundesliga,Bayern Munich,Borussia Mönchengladbach,1,8,30,14/04/2018,18:30:00,5,1,Allianz Arena,75,Dr. Robert Kampka,Borussia Mönchengladbach,2017
Bundesliga,FC Schalke 04,Borussia Dortmund,2,4,30,15/04/2018,15:30:00,2,0,Veltins-Arena,61.786,Manuel Gräfe,Borussia Dortmund,2017
Bundesliga,SV Werder Bremen,RB Leipzig,12,5,30,15/04/2018,18:00:00,1,1,Wohninvest-Weserstadion,42.1,Christian Dingert,SV Werder Bremen,2017
Bundesliga,1.FSV Mainz 05,SC Freiburg,15,16,30,16/04/2018,20:30:00,2,0,Mewa Arena,26.407,Guido Winkmann,SC Freiburg,2017
Bundesliga,Borussia Mönchengladbach,VfL Wolfsburg,8,14,31,20/04/2018,20:30:00,3,0,Stadion im Borussia-Park,47.797,Tobias Stieler,VfL Wolfsburg,2017
Bundesliga,RB Leipzig,TSG 1899 Hoffenheim,6,5,31,21/04/2018,15:30:00,2,5,Red Bull Arena,41.78,Tobias Welz,RB Leipzig,2017
Bundesliga,Eintracht Frankfurt,Hertha BSC,7,9,31,21/04/2018,15:30:00,0,3,Commerzbank Arena,51,Sascha Stegemann,Hertha BSC,2017
Bundesliga,Hamburger SV,SC Freiburg,17,16,31,21/04/2018,15:30:00,1,0,Volksparkstadion,54.847,Benjamin Cortus,Hamburger SV,2017
Bundesliga,VfB Stuttgart,SV Werder Bremen,10,12,31,21/04/2018,15:30:00,2,0,Mercedes-Benz Arena,58.932,Sören Storks,SV Werder Bremen,2017
Bundesliga,Hannover 96,Bayern Munich,13,1,31,21/04/2018,15:32:00,0,3,Heinz-von-Heiden-Arena,49,Martin Petersen,Hannover 96,2017
Bundesliga,Borussia Dortmund,Bayer 04 Leverkusen,3,4,31,21/04/2018,18:30:00,4,0,SIGNAL IDUNA PARK,81.36,Markus Schmidt,Bayer 04 Leverkusen,2017
Bundesliga,FC Augsburg,1.FSV Mainz 05,11,15,31,22/04/2018,15:30:00,2,0,WWK ARENA,29.11,Frank Willenborg,1.FSV Mainz 05,2017
Bundesliga,1. FC Köln,FC Schalke 04,18,2,31,22/04/2018,18:00:00,2,2,RheinEnergieSTADION,50,Marco Fritz,1. FC Köln,2017
Bundesliga,TSG 1899 Hoffenheim,Hannover 96,4,13,32,27/04/2018,20:30:00,3,1,PreZero Arena,26.452,Patrick Ittrich,Hannover 96,2017
Bundesliga,SC Freiburg,1. FC Köln,15,18,32,28/04/2018,15:30:00,3,2,Dreisamstadion,24,Deniz Aytekin,1. FC Köln,2017
Bundesliga,FC Schalke 04,Borussia Mönchengladbach,2,9,32,28/04/2018,15:30:00,1,1,Veltins-Arena,62.271,Harm Osmers,Borussia Mönchengladbach,2017
Bundesliga,VfL Wolfsburg,Hamburger SV,16,17,32,28/04/2018,15:30:00,1,3,Volkswagen Arena,29.4,Daniel Siebert,Hamburger SV,2017
Bundesliga,Bayern Munich,Eintracht Frankfurt,1,7,32,28/04/2018,15:31:00,4,1,Allianz Arena,75,Christian Dingert,Eintracht Frankfurt,2017
Bundesliga,Hertha BSC,FC Augsburg,10,11,32,28/04/2018,15:31:00,2,2,Olympiastadion Berlin,40.935,Marco Fritz,FC Augsburg,2017
Bundesliga,Bayer 04 Leverkusen,VfB Stuttgart,5,8,32,28/04/2018,18:30:00,0,1,BayArena,30.21,Tobias Welz,VfB Stuttgart,2017
Bundesliga,1.FSV Mainz 05,RB Leipzig,14,6,32,29/04/2018,15:30:00,3,0,Mewa Arena,30.083,Bastian Dankert,1.FSV Mainz 05,2017
Bundesliga,SV Werder Bremen,Borussia Dortmund,12,3,32,29/04/2018,18:00:00,1,1,Wohninvest-Weserstadion,42.1,Dr. Felix Brych,SV Werder Bremen,2017
Bundesliga,Borussia Dortmund,1.FSV Mainz 05,3,14,33,05/05/2018,15:30:00,1,2,SIGNAL IDUNA PARK,81.36,Daniel Siebert,1.FSV Mainz 05,2017
Bundesliga,RB Leipzig,VfL Wolfsburg,6,16,33,05/05/2018,15:30:00,4,1,Red Bull Arena,41.487,Marco Fritz,VfL Wolfsburg,2017
Bundesliga,1. FC Köln,Bayern Munich,18,1,33,05/05/2018,15:30:00,1,3,RheinEnergieSTADION,50,Bibiana Steinhaus-Webb,1. FC Köln,2017
Bundesliga,SV Werder Bremen,Bayer 04 Leverkusen,12,5,33,05/05/2018,15:30:00,0,0,Wohninvest-Weserstadion,42.1,Robert Hartmann,SV Werder Bremen,2017
Bundesliga,Borussia Mönchengladbach,SC Freiburg,9,15,33,05/05/2018,15:30:00,3,1,Stadion im Borussia-Park,54.018,Manuel Gräfe,SC Freiburg,2017
Bundesliga,FC Augsburg,FC Schalke 04,11,2,33,05/05/2018,15:30:00,1,2,WWK ARENA,30.66,Dr. Robert Kampka,FC Augsburg,2017
Bundesliga,Hannover 96,Hertha BSC,13,10,33,05/05/2018,15:30:00,3,1,Heinz-von-Heiden-Arena,49,Sören Storks,Hannover 96,2017
Bundesliga,VfB Stuttgart,TSG 1899 Hoffenheim,8,4,33,05/05/2018,15:30:00,2,0,Mercedes-Benz Arena,58.312,Felix Zwayer,VfB Stuttgart,2017
Bundesliga,Eintracht Frankfurt,Hamburger SV,7,17,33,05/05/2018,15:31:00,3,0,Commerzbank Arena,51.5,Deniz Aytekin,Hamburger SV,2017
Bundesliga,Bayern Munich,VfB Stuttgart,1,7,34,12/05/2018,15:30:00,1,4,Allianz Arena,75,Sascha Stegemann,VfB Stuttgart,2017
Bundesliga,TSG 1899 Hoffenheim,Borussia Dortmund,3,4,34,12/05/2018,15:30:00,3,1,PreZero Arena,30.15,Manuel Gräfe,Borussia Dortmund,2017
Bundesliga,Hertha BSC,RB Leipzig,10,6,34,12/05/2018,15:30:00,2,6,Olympiastadion Berlin,60.502,Sven Jablonski,Hertha BSC,2017
Bundesliga,SC Freiburg,FC Augsburg,15,12,34,12/05/2018,15:30:00,2,0,Dreisamstadion,24,Bastian Dankert,SC Freiburg,2017
Bundesliga,Bayer 04 Leverkusen,Hannover 96,5,13,34,12/05/2018,15:30:00,3,2,BayArena,30.21,Guido Winkmann,Hannover 96,2017
Bundesliga,Hamburger SV,Borussia Mönchengladbach,17,9,34,12/05/2018,15:30:00,2,1,Volksparkstadion,57,Dr. Felix Brych,Hamburger SV,2017
Bundesliga,1.FSV Mainz 05,SV Werder Bremen,14,11,34,12/05/2018,15:30:00,1,2,Mewa Arena,34,Martin Petersen,1.FSV Mainz 05,2017
Bundesliga,VfL Wolfsburg,1. FC Köln,16,18,34,12/05/2018,15:30:00,4,1,Volkswagen Arena,26.112,Markus Schmidt,1. FC Köln,2017
Bundesliga,FC Schalke 04,Eintracht Frankfurt,2,8,34,12/05/2018,15:31:00,1,0,Veltins-Arena,61.585,Frank Willenborg,Eintracht Frankfurt,2017
Bundesliga,Bayern Munich,TSG 1899 Hoffenheim,2,15,1,24/08/2018,20:30:00,3,1,Allianz Arena,75,Bastian Dankert,TSG 1899 Hoffenheim,2018
Bundesliga,Hertha BSC,1.FC Nuremberg,7,14,1,25/08/2018,15:30:00,1,0,Olympiastadion Berlin,53.729,Tobias Welz,1.FC Nuremberg,2018
Bundesliga,SV Werder Bremen,Hannover 96,9,10,1,25/08/2018,15:30:00,1,1,Wohninvest-Weserstadion,42.1,Dr. Felix Brych,Hannover 96,2018
Bundesliga,SC Freiburg,Eintracht Frankfurt,17,3,1,25/08/2018,15:30:00,0,2,Dreisamstadion,24,Manuel Gräfe,SC Freiburg,2018
Bundesliga,VfL Wolfsburg,FC Schalke 04,6,11,1,25/08/2018,15:30:00,2,1,Volkswagen Arena,26.621,Patrick Ittrich,FC Schalke 04,2018
Bundesliga,Fortuna Düsseldorf,FC Augsburg,12,5,1,25/08/2018,15:30:00,1,2,MERKUR SPIEL-ARENA,40.996,Markus Schmidt,Fortuna Düsseldorf,2018
Bundesliga,Borussia Mönchengladbach,Bayer 04 Leverkusen,4,16,1,25/08/2018,18:30:00,2,0,Stadion im Borussia-Park,53.087,Christian Dingert,Bayer 04 Leverkusen,2018
Bundesliga,1.FSV Mainz 05,VfB Stuttgart,8,13,1,26/08/2018,15:30:00,1,0,Mewa Arena,28.705,Daniel Siebert,VfB Stuttgart,2018
Bundesliga,Borussia Dortmund,RB Leipzig,1,18,1,26/08/2018,18:00:00,4,1,SIGNAL IDUNA PARK,80.365,Deniz Aytekin,RB Leipzig,2018
Bundesliga,Hannover 96,Borussia Dortmund,11,4,2,31/08/2018,20:30:00,0,0,Heinz-von-Heiden-Arena,49,Felix Zwayer,Hannover 96,2018
Bundesliga,1.FC Nuremberg,1.FSV Mainz 05,13,8,2,01/09/2018,15:30:00,1,1,Max-Morlock-Stadion,37.781,Guido Winkmann,1.FC Nuremberg,2018
Bundesliga,TSG 1899 Hoffenheim,SC Freiburg,10,17,2,01/09/2018,15:30:00,3,1,PreZero Arena,28.619,Robert Hartmann,SC Freiburg,2018
Bundesliga,Bayer 04 Leverkusen,VfL Wolfsburg,16,2,2,01/09/2018,15:30:00,1,3,BayArena,26.247,Sven Jablonski,Bayer 04 Leverkusen,2018
Bundesliga,Eintracht Frankfurt,SV Werder Bremen,9,6,2,01/09/2018,15:30:00,1,2,Commerzbank Arena,50,Sören Storks,Eintracht Frankfurt,2018
Bundesliga,FC Augsburg,Borussia Mönchengladbach,7,5,2,01/09/2018,15:30:00,1,1,WWK ARENA,29.58,Frank Willenborg,FC Augsburg,2018
Bundesliga,VfB Stuttgart,Bayern Munich,18,1,2,01/09/2018,18:30:00,0,3,Mercedes-Benz Arena,58.68,Harm Osmers,VfB Stuttgart,2018
Bundesliga,RB Leipzig,Fortuna Düsseldorf,14,12,2,02/09/2018,15:30:00,1,1,Red Bull Arena,34.975,Marco Fritz,RB Leipzig,2018
Bundesliga,FC Schalke 04,Hertha BSC,15,3,2,02/09/2018,18:00:00,0,2,Veltins-Arena,60.181,Sascha Stegemann,FC Schalke 04,2018
Bundesliga,Borussia Dortmund,Eintracht Frankfurt,2,12,3,14/09/2018,20:30:00,3,1,SIGNAL IDUNA PARK,81,Benjamin Cortus,Eintracht Frankfurt,2018
Bundesliga,Bayern Munich,Bayer 04 Leverkusen,1,18,3,15/09/2018,15:30:00,3,1,Allianz Arena,75,Tobias Welz,Bayer 04 Leverkusen,2018
Bundesliga,RB Leipzig,Hannover 96,10,13,3,15/09/2018,15:30:00,3,2,Red Bull Arena,38.937,Dr. Robert Kampka,Hannover 96,2018
Bundesliga,1.FSV Mainz 05,FC Augsburg,6,8,3,15/09/2018,15:30:00,2,1,Mewa Arena,21.105,Martin Petersen,FC Augsburg,2018
Bundesliga,VfL Wolfsburg,Hertha BSC,3,5,3,15/09/2018,15:30:00,2,2,Volkswagen Arena,25.09,Christian Dingert,Hertha BSC,2018
Bundesliga,Fortuna Düsseldorf,TSG 1899 Hoffenheim,9,11,3,15/09/2018,15:30:00,2,1,MERKUR SPIEL-ARENA,40.111,Tobias Stieler,TSG 1899 Hoffenheim,2018
Bundesliga,Borussia Mönchengladbach,FC Schalke 04,4,17,3,15/09/2018,18:30:00,2,1,Stadion im Borussia-Park,54.022,Manuel Gräfe,FC Schalke 04,2018
Bundesliga,SV Werder Bremen,1.FC Nuremberg,7,14,3,16/09/2018,15:30:00,1,1,Wohninvest-Weserstadion,42.1,Daniel Schlager,1.FC Nuremberg,2018
Bundesliga,SC Freiburg,VfB Stuttgart,15,16,3,16/09/2018,18:00:00,3,3,Dreisamstadion,24,Deniz Aytekin,VfB Stuttgart,2018
Bundesliga,VfB Stuttgart,Fortuna Düsseldorf,17,9,4,21/09/2018,20:30:00,0,0,Mercedes-Benz Arena,54.41,Robert Hartmann,VfB Stuttgart,2018
Bundesliga,TSG 1899 Hoffenheim,Borussia Dortmund,11,3,4,22/09/2018,15:30:00,1,1,PreZero Arena,30.15,Harm Osmers,TSG 1899 Hoffenheim,2018
Bundesliga,Hertha BSC,Borussia Mönchengladbach,2,6,4,22/09/2018,15:30:00,4,2,Olympiastadion Berlin,51.852,Markus Schmidt,Borussia Mönchengladbach,2018
Bundesliga,FC Augsburg,SV Werder Bremen,12,4,4,22/09/2018,15:30:00,2,3,WWK ARENA,28.434,Felix Zwayer,FC Augsburg,2018
Bundesliga,VfL Wolfsburg,SC Freiburg,5,14,4,22/09/2018,15:30:00,1,3,Volkswagen Arena,23.011,Sascha Stegemann,SC Freiburg,2018
Bundesliga,1.FC Nuremberg,Hannover 96,8,16,4,22/09/2018,15:30:00,2,0,Max-Morlock-Stadion,36.736,Bastian Dankert,Hannover 96,2018
Bundesliga,FC Schalke 04,Bayern Munich,18,1,4,22/09/2018,18:30:00,0,2,Veltins-Arena,62.721,Daniel Siebert,FC Schalke 04,2018
Bundesliga,Bayer 04 Leverkusen,1.FSV Mainz 05,15,7,4,23/09/2018,15:30:00,1,0,BayArena,27.473,Marco Fritz,Bayer 04 Leverkusen,2018
Bundesliga,Eintracht Frankfurt,RB Leipzig,13,10,4,23/09/2018,18:00:00,1,1,Commerzbank Arena,43.8,Dr. Felix Brych,Eintracht Frankfurt,2018
Bundesliga,SV Werder Bremen,Hertha BSC,3,5,5,25/09/2018,18:30:00,3,1,Wohninvest-Weserstadion,39.1,Guido Winkmann,Hertha BSC,2018
Bundesliga,Bayern Munich,FC Augsburg,1,12,5,25/09/2018,20:30:00,1,1,Allianz Arena,75,Sören Storks,FC Augsburg,2018
Bundesliga,Hannover 96,TSG 1899 Hoffenheim,16,9,5,25/09/2018,20:30:00,1,3,Heinz-von-Heiden-Arena,33.5,Christian Dingert,Hannover 96,2018
Bundesliga,SC Freiburg,FC Schalke 04,10,18,5,25/09/2018,20:30:00,1,0,Dreisamstadion,24,Frank Willenborg,FC Schalke 04,2018
Bundesliga,Fortuna Düsseldorf,Bayer 04 Leverkusen,13,11,5,26/09/2018,18:30:00,1,2,MERKUR SPIEL-ARENA,40.046,Manuel Gräfe,Fortuna Düsseldorf,2018
Bundesliga,Borussia Dortmund,1.FC Nuremberg,2,14,5,26/09/2018,20:30:00,7,0,SIGNAL IDUNA PARK,75.7,Patrick Ittrich,1.FC Nuremberg,2018
Bundesliga,RB Leipzig,VfB Stuttgart,8,17,5,26/09/2018,20:30:00,2,0,Red Bull Arena,32.187,Robert Schröder,VfB Stuttgart,2018
Bundesliga,Borussia Mönchengladbach,Eintracht Frankfurt,4,15,5,26/09/2018,20:30:00,3,1,Stadion im Borussia-Park,41.257,Sven Jablonski,Eintracht Frankfurt,2018
Bundesliga,1.FSV Mainz 05,VfL Wolfsburg,7,6,5,26/09/2018,20:30:00,0,0,Mewa Arena,19.205,Tobias Stieler,1.FSV Mainz 05,2018
Bundesliga,Hertha BSC,Bayern Munich,3,2,6,28/09/2018,20:30:00,2,0,Olympiastadion Berlin,74.669,Marco Fritz,Hertha BSC,2018
