season,clubs_name,round,promoted,game,win,draw,lose,goals,g_difference,pts,team_pos
2012,Hapoel Haifa,25,0,Regular,5,10,10,26:39:00,-13,25,12
2012,Hapoel Acre,25,0,Regular,5,8,12,29:42:00,-13,23,13
2012,Maccabi Tel Aviv,26,0,Regular,19,2,5,61:20:00,41,59,0
2012,Maccabi Haifa,26,0,Regular,14,7,5,41:20:00,21,49,1
2012,Ironi Kiryat Shmona,26,0,Regular,11,10,5,34:25:00,9,43,2
2012,Hapoel Tel Aviv,26,0,Regular,12,6,8,33:29:00,4,42,3
2012,Bnei Yehuda Tel Aviv,26,0,Regular,11,5,10,35:31:00,4,38,4
2012,Hapoel Ramat haSharon,26,0,Regular,11,4,11,28:30:00,-2,37,5
2012,FC Ashdod,26,0,Regular,10,5,11,30:30:00,0,35,6
2012,Beitar Jerusalem,26,0,Regular,8,9,9,36:42:00,-6,33,7
2012,Hapoel Beer Sheva,26,0,Regular,7,9,10,23:35,-12,30,8
2012,Hapoel Haifa,26,0,Regular,6,10,10,28:40:00,-12,28,9
2012,Maccabi Netanya,26,0,Regular,6,9,11,32:39:00,-7,27,10
2012,Ihud Bnei Sakhnin,26,0,Regular,6,8,12,25:45:00,-20,26,11
2012,Hapoel Ramat Gan,26,1,Regular,6,7,13,32:39:00,-7,25,12
2012,Hapoel Acre,26,0,Regular,5,9,12,29:42:00,-13,24,13
2012,Maccabi Tel Aviv,1,0,Championship Round,1,0,0,1:00,1,3,0
2012,Hapoel Tel Aviv,1,0,Championship Round,1,0,0,1:00,1,3,1
2012,Maccabi Haifa,1,0,Championship Round,1,0,0,1:00,1,3,2
2012,Ironi Kiryat Shmona,1,0,Championship Round,0,0,1,0:01,-1,0,3
2012,Bnei Yehuda Tel Aviv,1,0,Championship Round,0,0,1,0:01,-1,0,4
2012,Hapoel Ramat haSharon,1,0,Championship Round,0,0,1,0:01,-1,0,5
2012,Hapoel Tel Aviv,2,0,Championship Round,2,0,0,2:00,2,6,0
2012,Maccabi Tel Aviv,2,0,Championship Round,1,1,0,1:00,1,4,1
2012,Maccabi Haifa,2,0,Championship Round,1,1,0,1:00,1,4,2
2012,Ironi Kiryat Shmona,2,0,Championship Round,0,1,1,1:02,-1,1,3
2012,Bnei Yehuda Tel Aviv,2,0,Championship Round,0,1,1,1:02,-1,1,4
2012,Hapoel Ramat haSharon,2,0,Championship Round,0,0,2,0:02,-2,0,5
2012,Hapoel Tel Aviv,3,0,Championship Round,3,0,0,4:01,3,9,0
2012,Maccabi Haifa,3,0,Championship Round,2,1,0,7:00,7,7,1
2012,Maccabi Tel Aviv,3,0,Championship Round,2,1,0,4:01,3,7,2
2012,Bnei Yehuda Tel Aviv,3,0,Championship Round,0,1,2,2:04,-2,1,3
2012,Ironi Kiryat Shmona,3,0,Championship Round,0,1,2,2:05,-3,1,4
2012,Hapoel Ramat haSharon,3,0,Championship Round,0,0,3,0:08,-8,0,5
2012,Maccabi Haifa,4,0,Championship Round,3,1,0,10:02,8,10,0
2012,Maccabi Tel Aviv,4,0,Championship Round,3,1,0,6:01,5,10,1
2012,Hapoel Tel Aviv,4,0,Championship Round,3,0,1,4:03,1,9,2
2012,Bnei Yehuda Tel Aviv,4,0,Championship Round,1,1,2,5:04,1,4,3
2012,Ironi Kiryat Shmona,4,0,Championship Round,0,1,3,4:08,-4,1,4
2012,Hapoel Ramat haSharon,4,0,Championship Round,0,0,4,0:11,-11,0,5
2012,Maccabi Haifa,5,0,Championship Round,3,2,0,12:04,8,11,0
2012,Maccabi Tel Aviv,5,0,Championship Round,3,2,0,8:03,5,11,1
2012,Hapoel Tel Aviv,5,0,Championship Round,3,1,1,6:05,1,10,2
2012,Bnei Yehuda Tel Aviv,5,0,Championship Round,1,2,2,7:06,1,5,3
2012,Ironi Kiryat Shmona,5,0,Championship Round,1,1,3,5:08,-3,4,4
2012,Hapoel Ramat haSharon,5,0,Championship Round,0,0,5,0:12,-12,0,5
2012,Maccabi Tel Aviv,6,0,Championship Round,4,2,0,10:03,7,14,0
2012,Maccabi Haifa,6,0,Championship Round,3,2,1,13:06,7,11,1
2012,Hapoel Tel Aviv,6,0,Championship Round,3,1,2,7:09,-2,10,2
2012,Bnei Yehuda Tel Aviv,6,0,Championship Round,2,2,2,9:07,2,8,3
2012,Ironi Kiryat Shmona,6,0,Championship Round,2,1,3,9:09,0,7,4
2012,Hapoel Ramat haSharon,6,0,Championship Round,0,0,6,0:14,-14,0,5
2012,Maccabi Tel Aviv,7,0,Championship Round,4,3,0,12:05,7,15,0
2012,Hapoel Tel Aviv,7,0,Championship Round,4,1,2,9:09,0,13,1
2012,Maccabi Haifa,7,0,Championship Round,3,3,1,15:08,7,12,2
2012,Bnei Yehuda Tel Aviv,7,0,Championship Round,3,2,2,10:07,3,11,3
2012,Ironi Kiryat Shmona,7,0,Championship Round,2,1,4,9:10,-1,7,4
2012,Hapoel Ramat haSharon,7,0,Championship Round,0,0,7,0:16,-16,0,5
2012,Maccabi Tel Aviv,8,0,Championship Round,5,3,0,13:05,8,18,0
2012,Hapoel Tel Aviv,8,0,Championship Round,5,1,2,10:09,1,16,1
2012,Maccabi Haifa,8,0,Championship Round,3,3,2,16:10,6,12,2
2012,Bnei Yehuda Tel Aviv,8,0,Championship Round,3,2,3,10:08,2,11,3
2012,Ironi Kiryat Shmona,8,0,Championship Round,2,1,5,9:11,-2,7,4
2012,Hapoel Ramat haSharon,8,0,Championship Round,1,0,7,2:17,-15,3,5
2012,Maccabi Tel Aviv,9,0,Championship Round,6,3,0,17:07,10,21,0
2012,Hapoel Tel Aviv,9,0,Championship Round,5,1,3,12:13,-1,16,1
2012,Maccabi Haifa,9,0,Championship Round,4,3,2,18:11,7,15,2
2012,Bnei Yehuda Tel Aviv,9,0,Championship Round,4,2,3,12:09,3,14,3
2012,Ironi Kiryat Shmona,9,0,Championship Round,2,1,6,10:13,-3,7,4
2012,Hapoel Ramat haSharon,9,0,Championship Round,1,0,8,3:19,-16,3,5
2012,Maccabi Tel Aviv,10,0,Championship Round,6,3,1,17:10,7,21,0
2012,Maccabi Haifa,10,0,Championship Round,5,3,2,21:13,8,18,1
2012,Bnei Yehuda Tel Aviv,10,0,Championship Round,5,2,3,15:09,6,17,2
2012,Hapoel Tel Aviv,10,0,Championship Round,5,1,4,14:16,-2,16,3
2012,Ironi Kiryat Shmona,10,0,Championship Round,3,1,6,11:13,-2,10,4
2012,Hapoel Ramat haSharon,10,0,Championship Round,1,0,9,3:20,-17,3,5
2012,Hapoel Haifa,1,0,Relegation round,1,0,0,3:00,3,3,0
2012,Hapoel Ramat Gan,1,1,Relegation round,1,0,0,2:01,1,3,1
2012,Ihud Bnei Sakhnin,1,0,Relegation round,1,0,0,2:01,1,3,2
2012,Hapoel Acre,1,0,Relegation round,1,0,0,2:01,1,3,3
2012,Hapoel Beer Sheva,1,0,Relegation round,0,0,1,1:02,-1,0,4
2012,Beitar Jerusalem,1,0,Relegation round,0,0,1,1:02,-1,0,5
2012,FC Ashdod,1,0,Relegation round,0,0,1,1:02,-1,0,6
2012,Maccabi Netanya,1,0,Relegation round,0,0,1,0:03,-3,0,7
2012,Hapoel Acre,2,0,Relegation round,2,0,0,4:01,3,6,0
2012,Hapoel Haifa,2,0,Relegation round,1,1,0,3:00,3,4,1
2012,Hapoel Ramat Gan,2,1,Relegation round,1,1,0,3:02,1,4,2
2012,Ihud Bnei Sakhnin,2,0,Relegation round,1,1,0,2:01,1,4,3
2012,Beitar Jerusalem,2,0,Relegation round,0,1,1,3:04,-1,1,4
2012,FC Ashdod,2,0,Relegation round,0,1,1,3:04,-1,1,5
2012,Hapoel Beer Sheva,2,0,Relegation round,0,1,1,2:03,-1,1,6
2012,Maccabi Netanya,2,0,Relegation round,0,0,2,0:05,-5,0,7
2012,Hapoel Haifa,3,0,Relegation round,2,1,0,4:00,4,7,0
2012,Hapoel Acre,3,0,Relegation round,2,1,0,6:03,3,7,1
2012,Ihud Bnei Sakhnin,3,0,Relegation round,1,2,0,3:02,1,5,2
2012,Hapoel Beer Sheva,3,0,Relegation round,1,1,1,4:03,1,4,3
2012,Hapoel Ramat Gan,3,1,Relegation round,1,1,1,3:03,0,4,4
2012,Beitar Jerusalem,3,0,Relegation round,0,2,1,5:06,-1,2,5
2012,FC Ashdod,3,0,Relegation round,0,1,2,3:06,-3,1,6
2012,Maccabi Netanya,3,0,Relegation round,0,1,2,1:06,-5,1,7
2012,Hapoel Acre,4,0,Relegation round,2,2,0,7:04,3,8,0
2012,Hapoel Haifa,4,0,Relegation round,2,1,1,4:01,3,7,1
2012,Ihud Bnei Sakhnin,4,0,Relegation round,1,3,0,4:03,1,6,2
2012,Beitar Jerusalem,4,0,Relegation round,1,2,1,6:06,0,5,3
2012,Hapoel Ramat Gan,4,1,Relegation round,1,2,1,3:03,0,5,4
2012,Hapoel Beer Sheva,4,0,Relegation round,1,1,2,4:04,0,4,5
2012,FC Ashdod,4,0,Relegation round,1,1,2,4:06,-2,4,6
2012,Maccabi Netanya,4,0,Relegation round,0,2,2,1:06,-5,2,7
2012,Hapoel Haifa,5,0,Relegation round,3,1,1,7:02,5,10,0
2012,Hapoel Acre,5,0,Relegation round,2,3,0,7:04,3,9,1
2012,Ihud Bnei Sakhnin,5,0,Relegation round,2,3,0,5:03,2,9,2
2012,Hapoel Beer Sheva,5,0,Relegation round,1,2,2,4:04,0,5,3
2012,Hapoel Ramat Gan,5,1,Relegation round,1,2,2,3:04,-1,5,4
2012,Beitar Jerusalem,5,0,Relegation round,1,2,2,7:09,-2,5,5
2012,Maccabi Netanya,5,0,Relegation round,1,2,2,3:07,-4,5,6
2012,FC Ashdod,5,0,Relegation round,1,1,3,5:08,-3,4,7
2012,Hapoel Acre,6,0,Relegation round,3,3,0,9:05,4,12,0
2012,Hapoel Haifa,6,0,Relegation round,3,1,2,7:04,3,10,1
2012,Ihud Bnei Sakhnin,6,0,Relegation round,2,4,0,6:04,2,10,2
2012,Hapoel Beer Sheva,6,0,Relegation round,2,2,2,6:04,2,8,3
2012,Maccabi Netanya,6,0,Relegation round,2,2,2,6:08,-2,8,4
2012,Hapoel Ramat Gan,6,1,Relegation round,1,2,3,4:06,-2,5,5
2012,FC Ashdod,6,0,Relegation round,1,2,3,6:09,-3,5,6
2012,Beitar Jerusalem,6,0,Relegation round,1,2,3,8:12,-4,5,7
2012,Hapoel Acre,7,0,Relegation round,3,4,0,10:06,4,13,0
2012,Hapoel Beer Sheva,7,0,Relegation round,3,2,2,9:04,5,11,1
2012,Hapoel Haifa,7,0,Relegation round,3,2,2,8:05,3,11,2
2012,Ihud Bnei Sakhnin,7,0,Relegation round,2,5,0,6:04,2,11,3
2012,FC Ashdod,7,0,Relegation round,2,2,3,8:10,-2,8,4
2012,Maccabi Netanya,7,0,Relegation round,2,2,3,6:11,-5,8,5
2012,Beitar Jerusalem,7,0,Relegation round,1,3,3,8:12,-4,6,6
2012,Hapoel Ramat Gan,7,1,Relegation round,1,2,4,5:08,-3,5,7
2013,Maccabi Haifa,1,0,Regular,1,0,0,3:01,2,3,0
2013,Maccabi Tel Aviv,1,0,Regular,1,0,0,2:00,2,3,1
2013,Hapoel Haifa,1,0,Regular,1,0,0,2:00,2,3,2
2013,Hapoel Beer Sheva,1,0,Regular,1,0,0,2:00,2,3,3
2013,Bnei Yehuda Tel Aviv,1,0,Regular,1,0,0,1:00,1,3,4
2013,Hapoel Raanana,1,0,Regular,1,0,0,1:00,1,3,5
2013,Hapoel Tel Aviv,1,0,Regular,0,1,0,0:00,0,1,6
2013,Ihud Bnei Sakhnin,1,0,Regular,0,1,0,0:00,0,1,7
2013,Maccabi Petah Tikva,1,0,Regular,0,0,1,0:01,-1,0,8
2013,FC Ashdod,1,0,Regular,0,0,1,0:01,-1,0,9
2013,Ironi Kiryat Shmona,1,0,Regular,0,0,1,1:03,-2,0,10
2013,Beitar Jerusalem,1,0,Regular,0,0,1,0:02,-2,0,11
2013,Hapoel Acre,1,0,Regular,0,0,1,0:02,-2,0,12
2013,Hapoel Ramat haSharon,1,0,Regular,0,0,1,0:02,-2,0,13
2013,Hapoel Beer Sheva,2,0,Regular,2,0,0,4:00,4,6,0
2013,Maccabi Tel Aviv,2,0,Regular,2,0,0,3:00,3,6,1
2013,Hapoel Haifa,2,0,Regular,1,1,0,3:01,2,4,2
2013,Hapoel Raanana,2,0,Regular,1,1,0,2:01,1,4,3
2013,Ihud Bnei Sakhnin,2,0,Regular,1,1,0,1:00,1,4,4
2013,Maccabi Haifa,2,0,Regular,1,0,1,5:04,1,3,5
2013,Ironi Kiryat Shmona,2,0,Regular,1,0,1,5:04,1,3,6
2013,Beitar Jerusalem,2,0,Regular,1,0,1,3:03,0,3,7
2013,FC Ashdod,2,0,Regular,1,0,1,3:03,0,3,8
2013,Bnei Yehuda Tel Aviv,2,0,Regular,1,0,1,1:01,0,3,9
2013,Hapoel Tel Aviv,2,0,Regular,0,1,1,0:02,-2,1,10
2013,Maccabi Petah Tikva,2,0,Regular,0,0,2,1:04,-3,0,11
2013,Hapoel Acre,2,0,Regular,0,0,2,0:03,-3,0,12
2013,Hapoel Ramat haSharon,2,0,Regular,0,0,2,1:06,-5,0,13
2013,Maccabi Tel Aviv,3,0,Regular,3,0,0,6:00,6,9,0
2013,Hapoel Beer Sheva,3,0,Regular,3,0,0,6:01,5,9,1
2013,Ihud Bnei Sakhnin,3,0,Regular,2,1,0,5:02,3,7,2
2013,Hapoel Raanana,3,0,Regular,2,1,0,5:02,3,7,3
2013,Hapoel Haifa,3,0,Regular,2,1,0,4:01,3,7,4
2013,Ironi Kiryat Shmona,3,0,Regular,2,0,1,6:04,2,6,5
2013,Hapoel Tel Aviv,3,0,Regular,1,1,1,3:03,0,4,6
2013,Beitar Jerusalem,3,0,Regular,1,0,2,3:04,-1,3,7
2013,FC Ashdod,3,0,Regular,1,0,2,3:04,-1,3,8
2013,Maccabi Haifa,3,0,Regular,1,0,2,5:07,-2,3,9
2013,Bnei Yehuda Tel Aviv,3,0,Regular,1,0,2,3:05,-2,3,10
2013,Hapoel Acre,3,0,Regular,0,0,3,1:05,-4,0,11
2013,Maccabi Petah Tikva,3,0,Regular,0,0,3,2:07,-5,0,12
2013,Hapoel Ramat haSharon,3,0,Regular,0,0,3,2:09,-7,0,13
2013,Maccabi Tel Aviv,4,0,Regular,4,0,0,9:00,9,12,0
2013,Hapoel Beer Sheva,4,0,Regular,4,0,0,8:02,6,12,1
2013,Hapoel Raanana,4,0,Regular,2,2,0,7:04,3,8,2
2013,Ihud Bnei Sakhnin,4,0,Regular,2,2,0,5:02,3,8,3
2013,Hapoel Tel Aviv,4,0,Regular,2,1,1,7:03,4,7,4
2013,Hapoel Haifa,4,0,Regular,2,1,1,4:05,-1,7,5
2013,FC Ashdod,4,0,Regular,2,0,2,6:04,2,6,6
2013,Ironi Kiryat Shmona,4,0,Regular,2,0,2,6:07,-1,6,7
2013,Beitar Jerusalem,4,0,Regular,1,1,2,5:06,-1,4,8
2013,Maccabi Haifa,4,0,Regular,1,1,2,5:07,-2,4,9
2013,Bnei Yehuda Tel Aviv,4,0,Regular,1,0,3,4:07,-3,3,10
2013,Hapoel Acre,4,0,Regular,0,1,3,2:06,-4,1,11
2013,Maccabi Petah Tikva,4,0,Regular,0,1,3,3:08,-5,1,12
2013,Hapoel Ramat haSharon,4,0,Regular,0,0,4,2:12,-10,0,13
2013,Maccabi Tel Aviv,5,0,Regular,4,1,0,9:00,9,13,0
2013,Hapoel Beer Sheva,5,0,Regular,4,1,0,8:02,6,13,1
2013,Hapoel Raanana,5,0,Regular,2,3,0,7:04,3,9,2
2013,Ihud Bnei Sakhnin,5,0,Regular,2,3,0,6:03,3,9,3
2013,Hapoel Tel Aviv,5,0,Regular,2,2,1,7:03,4,8,4
2013,FC Ashdod,5,0,Regular,2,1,2,6:04,2,7,5
2013,Beitar Jerusalem,5,0,Regular,2,1,2,7:06,1,7,6
2013,Ironi Kiryat Shmona,5,0,Regular,2,1,2,7:08,-1,7,7
2013,Hapoel Haifa,5,0,Regular,2,1,2,5:07,-2,7,8
2013,Maccabi Haifa,5,0,Regular,1,2,2,5:07,-2,5,9
2013,Maccabi Petah Tikva,5,0,Regular,1,1,3,7:10,-3,4,10
2013,Hapoel Acre,5,0,Regular,1,1,3,4:07,-3,4,11
2013,Bnei Yehuda Tel Aviv,5,0,Regular,1,0,4,6:11,-5,3,12
2013,Hapoel Ramat haSharon,5,0,Regular,0,0,5,2:14,-12,0,13
2013,Maccabi Tel Aviv,6,0,Regular,5,1,0,10:00,10,16,0
2013,Hapoel Beer Sheva,6,0,Regular,4,1,1,8:04,4,13,1
2013,Ihud Bnei Sakhnin,6,0,Regular,3,3,0,9:03,6,12,2
2013,Beitar Jerusalem,6,0,Regular,3,1,2,8:06,2,10,3
2013,Ironi Kiryat Shmona,6,0,Regular,3,1,2,9:08,1,10,4
2013,Hapoel Haifa,6,0,Regular,3,1,2,7:08,-1,10,5
2013,Hapoel Raanana,6,0,Regular,2,3,1,8:07,1,9,6
2013,Hapoel Tel Aviv,6,0,Regular,2,2,2,7:04,3,8,7
2013,Maccabi Haifa,6,0,Regular,2,2,2,8:07,1,8,8
2013,Hapoel Acre,6,0,Regular,2,1,3,7:08,-1,7,9
2013,FC Ashdod,6,0,Regular,2,1,3,6:07,-1,7,10
2013,Maccabi Petah Tikva,6,0,Regular,1,1,4,7:13,-6,4,11
2013,Bnei Yehuda Tel Aviv,6,0,Regular,1,0,5,7:13,-6,3,12
2013,Hapoel Ramat haSharon,6,0,Regular,0,0,6,2:15,-13,0,13
2013,Maccabi Tel Aviv,7,0,Regular,6,1,0,14:01,13,19,0
2013,Hapoel Beer Sheva,7,0,Regular,4,2,1,10:06,4,14,1
2013,Hapoel Haifa,7,0,Regular,4,1,2,8:08,0,13,2
2013,Ihud Bnei Sakhnin,7,0,Regular,3,3,1,10:07,3,12,3
2013,Hapoel Tel Aviv,7,0,Regular,3,2,2,12:04,8,11,4
2013,Beitar Jerusalem,7,0,Regular,3,2,2,8:06,2,11,5
2013,Ironi Kiryat Shmona,7,0,Regular,3,2,2,9:08,1,11,6
2013,Hapoel Raanana,7,0,Regular,2,4,1,8:07,1,10,7
2013,Maccabi Haifa,7,0,Regular,2,2,3,8:08,0,8,8
2013,FC Ashdod,7,0,Regular,2,2,3,8:09,-1,8,9
2013,Hapoel Acre,7,0,Regular,2,2,3,7:08,-1,8,10
2013,Maccabi Petah Tikva,7,0,Regular,1,2,4,7:13,-6,5,11
2013,Bnei Yehuda Tel Aviv,7,0,Regular,1,1,5,7:13,-6,4,12
2013,Hapoel Ramat haSharon,7,0,Regular,0,0,7,2:20,-18,0,13
2013,Maccabi Tel Aviv,8,0,Regular,6,1,1,16:04,12,19,0
2013,Hapoel Beer Sheva,8,0,Regular,5,2,1,13:08,5,17,1
2013,Hapoel Haifa,8,0,Regular,5,1,2,10:08,2,16,2
2013,Hapoel Tel Aviv,8,0,Regular,4,2,2,14:04,10,14,3
2013,Beitar Jerusalem,8,0,Regular,4,2,2,10:07,3,14,4
2013,Ihud Bnei Sakhnin,8,0,Regular,3,4,1,11:08,3,13,5
2013,Hapoel Raanana,8,0,Regular,3,4,1,9:07,2,13,6
2013,Ironi Kiryat Shmona,8,0,Regular,3,2,3,9:10,-1,11,7
2013,FC Ashdod,8,0,Regular,2,3,3,9:10,-1,9,8
2013,Maccabi Haifa,8,0,Regular,2,2,4,8:09,-1,8,9
2013,Hapoel Acre,8,0,Regular,2,2,4,7:10,-3,8,10
2013,Maccabi Petah Tikva,8,0,Regular,1,3,4,8:14,-6,6,11
2013,Bnei Yehuda Tel Aviv,8,0,Regular,1,1,6,8:15,-7,4,12
2013,Hapoel Ramat haSharon,8,0,Regular,0,1,7,3:21,-18,1,13
2013,Maccabi Tel Aviv,9,0,Regular,6,2,1,18:06,12,20,0
2013,Hapoel Beer Sheva,9,0,Regular,6,2,1,17:08,9,20,1
2013,Hapoel Haifa,9,0,Regular,5,1,3,10:09,1,16,2
2013,Hapoel Tel Aviv,9,0,Regular,4,3,2,16:06,10,15,3
2013,Hapoel Raanana,9,0,Regular,3,5,1,9:07,2,14,4
2013,Beitar Jerusalem,9,0,Regular,4,2,3,10:09,1,14,5
2013,Ihud Bnei Sakhnin,9,0,Regular,3,4,2,11:12,-1,13,6
2013,FC Ashdod,9,0,Regular,3,3,3,10:10,0,12,7
2013,Ironi Kiryat Shmona,9,0,Regular,3,3,3,9:10,-1,12,8
2013,Maccabi Haifa,9,0,Regular,3,2,4,10:09,1,11,9
2013,Hapoel Acre,9,0,Regular,2,3,4,8:11,-3,9,10
2013,Maccabi Petah Tikva,9,0,Regular,1,4,4,10:16,-6,7,11
2013,Bnei Yehuda Tel Aviv,9,0,Regular,1,2,6,10:17,-7,5,12
2013,Hapoel Ramat haSharon,9,0,Regular,0,2,7,4:22,-18,2,13
2013,Maccabi Tel Aviv,10,0,Regular,7,2,1,21:07,14,23,0
2013,Hapoel Beer Sheva,10,0,Regular,6,3,1,17:08,9,21,1
2013,Hapoel Raanana,10,0,Regular,4,5,1,12:07,5,17,2
2013,Ihud Bnei Sakhnin,10,0,Regular,4,4,2,14:13,1,16,3
2013,Hapoel Haifa,10,0,Regular,5,1,4,11:12,-1,16,4
2013,Hapoel Tel Aviv,10,0,Regular,4,3,3,18:10,8,15,5
2013,Ironi Kiryat Shmona,10,0,Regular,4,3,3,13:11,2,15,6
2013,Maccabi Haifa,10,0,Regular,4,2,4,14:11,3,14,7
2013,Beitar Jerusalem,10,0,Regular,4,2,4,11:13,-2,14,8
2013,Hapoel Acre,10,0,Regular,3,3,4,11:13,-2,12,9
2013,FC Ashdod,10,0,Regular,3,3,4,10:13,-3,12,10
2013,Maccabi Petah Tikva,10,0,Regular,1,4,5,11:19,-8,7,11
2013,Bnei Yehuda Tel Aviv,10,0,Regular,1,2,7,12:20,-8,5,12
2013,Hapoel Ramat haSharon,10,0,Regular,0,3,7,4:22,-18,3,13
2013,Maccabi Tel Aviv,11,0,Regular,8,2,1,24:08:00,16,26,0
2013,Hapoel Beer Sheva,11,0,Regular,7,3,1,20:08,12,24,1
2013,Ihud Bnei Sakhnin,11,0,Regular,5,4,2,16:13,3,19,2
2013,Maccabi Haifa,11,0,Regular,5,2,4,16:12,4,17,3
2013,Hapoel Raanana,11,0,Regular,4,5,2,13:10,3,17,4
2013,Hapoel Tel Aviv,11,0,Regular,4,4,3,20:12,8,16,5
2013,Ironi Kiryat Shmona,11,0,Regular,4,4,3,15:13,2,16,6
2013,Hapoel Haifa,11,0,Regular,5,1,5,11:14,-3,16,7
2013,FC Ashdod,11,0,Regular,4,3,4,11:13,-2,15,8
2013,Beitar Jerusalem,11,0,Regular,4,2,5,11:14,-3,14,9
2013,Hapoel Acre,11,0,Regular,3,3,5,12:15,-3,12,10
2013,Maccabi Petah Tikva,11,0,Regular,1,4,6,11:22,-11,7,11
2013,Hapoel Ramat haSharon,11,0,Regular,1,3,7,5:22,-17,6,12
2013,Bnei Yehuda Tel Aviv,11,0,Regular,1,2,8,12:21,-9,5,13
2013,Maccabi Tel Aviv,12,0,Regular,9,2,1,26:09:00,17,29,0
2013,Hapoel Beer Sheva,12,0,Regular,8,3,1,23:09,14,27,1
2013,Ihud Bnei Sakhnin,12,0,Regular,6,4,2,17:13,4,22,2
2013,Maccabi Haifa,12,0,Regular,6,2,4,18:12,6,20,3
2013,Hapoel Tel Aviv,12,0,Regular,5,4,3,22:13,9,19,4
2013,Hapoel Raanana,12,0,Regular,4,5,3,13:11,2,17,5
2013,Ironi Kiryat Shmona,12,0,Regular,4,4,4,16:15,1,16,6
2013,Hapoel Haifa,12,0,Regular,5,1,6,12:17,-5,16,7
2013,Hapoel Acre,12,0,Regular,4,3,5,14:16,-2,15,8
2013,FC Ashdod,12,0,Regular,4,3,5,12:15,-3,15,9
2013,Beitar Jerusalem,12,0,Regular,4,2,6,12:16,-4,14,10
2013,Hapoel Ramat haSharon,12,0,Regular,2,3,7,7:22,-15,9,11
2013,Maccabi Petah Tikva,12,0,Regular,1,4,7,11:24,-13,7,12
2013,Bnei Yehuda Tel Aviv,12,0,Regular,1,2,9,12:23,-11,5,13
2013,Maccabi Tel Aviv,13,0,Regular,10,2,1,27:09:00,18,32,0
2013,Hapoel Beer Sheva,13,0,Regular,8,4,1,23:09,14,28,1
2013,Ihud Bnei Sakhnin,13,0,Regular,6,5,2,17:13,4,23,2
2013,Maccabi Haifa,13,0,Regular,6,3,4,19:13,6,21,3
2013,Hapoel Tel Aviv,13,0,Regular,5,4,4,22:14,8,19,4
2013,Ironi Kiryat Shmona,13,0,Regular,5,4,4,18:16,2,19,5
2013,Hapoel Raanana,13,0,Regular,4,6,3,13:11,2,18,6
2013,Hapoel Haifa,13,0,Regular,5,2,6,13:18,-5,17,7
2013,Hapoel Acre,13,0,Regular,4,4,5,14:16,-2,16,8
2013,FC Ashdod,13,0,Regular,4,4,5,12:15,-3,16,9
2013,Beitar Jerusalem,13,0,Regular,4,3,6,12:16,-4,15,10
2013,Hapoel Ramat haSharon,13,0,Regular,2,4,7,8:23,-15,10,11
2013,Maccabi Petah Tikva,13,0,Regular,1,5,7,12:25,-13,8,12
2013,Bnei Yehuda Tel Aviv,13,0,Regular,1,2,10,13:25,-12,5,13
2013,Maccabi Tel Aviv,14,0,Regular,11,2,1,32:09:00,23,35,0
2013,Hapoel Beer Sheva,14,0,Regular,9,4,1,25:09:00,16,31,1
2013,Ihud Bnei Sakhnin,14,0,Regular,7,5,2,21:13,8,26,2
2013,Ironi Kiryat Shmona,14,0,Regular,6,4,4,20:17,3,22,3
2013,Maccabi Haifa,14,0,Regular,6,3,5,20:15,5,21,4
2013,Hapoel Haifa,14,0,Regular,6,2,6,16:18,-2,20,5
2013,Hapoel Tel Aviv,14,0,Regular,5,4,5,22:18,4,19,6
2013,FC Ashdod,14,0,Regular,5,4,5,13:15,-2,19,7
2013,Hapoel Raanana,14,0,Regular,4,6,4,13:12,1,18,8
2013,Hapoel Acre,14,0,Regular,4,4,6,14:21,-7,16,9
2013,Beitar Jerusalem,14,0,Regular,4,3,7,12:18,-6,15,10
2013,Maccabi Petah Tikva,14,0,Regular,2,5,7,13:25,-12,11,11
2013,Hapoel Ramat haSharon,14,0,Regular,2,4,8,8:26,-18,10,12
2013,Bnei Yehuda Tel Aviv,14,0,Regular,1,2,11,13:26,-13,5,13
2013,Maccabi Tel Aviv,15,0,Regular,12,2,1,34:09:00,25,38,0
2013,Hapoel Beer Sheva,15,0,Regular,10,4,1,28:10:00,18,34,1
2013,Ihud Bnei Sakhnin,15,0,Regular,8,5,2,23:13,10,29,2
2013,Ironi Kiryat Shmona,15,0,Regular,7,4,4,22:17,5,25,3
2013,Maccabi Haifa,15,0,Regular,7,3,5,22:16,6,24,4
2013,Hapoel Haifa,15,0,Regular,7,2,6,18:18,0,23,5
2013,Hapoel Tel Aviv,15,0,Regular,5,4,6,23:21,2,19,6
2013,FC Ashdod,15,0,Regular,5,4,6,14:17,-3,19,7
2013,Hapoel Raanana,15,0,Regular,4,6,5,13:14,-1,18,8
2013,Beitar Jerusalem,15,0,Regular,5,3,7,13:18,-5,18,9
2013,Hapoel Acre,15,0,Regular,4,4,7,14:23,-9,16,10
2013,Maccabi Petah Tikva,15,0,Regular,2,5,8,13:26,-13,11,11
2013,Hapoel Ramat haSharon,15,0,Regular,2,4,9,8:28,-20,10,12
2013,Bnei Yehuda Tel Aviv,15,0,Regular,1,2,12,13:28,-15,5,13
2013,Maccabi Tel Aviv,16,0,Regular,13,2,1,37:10:00,27,41,0
2013,Hapoel Beer Sheva,16,0,Regular,10,5,1,29:11:00,18,35,1
